measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,89,Other environmental risks,2,Percent,2009,0.0016290219800901686,0.0025494978978389876,0.0007730085598906258
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,89,Other environmental risks,2,Percent,2009,0.0020584285300414866,0.0031184917421145215,0.0010850846048397747
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,89,Other environmental risks,3,Rate,2009,30.8997694061497,49.039435131419694,16.268776720943833
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,89,Other environmental risks,3,Rate,2009,23.79018011873343,39.18429395037257,10.728692799750888
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,89,Other environmental risks,3,Rate,2009,27.328326940355826,43.91012977372992,13.618924670306324
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,92,Child and maternal malnutrition,1,Number,2009,32306.960850903484,40931.80470373722,24819.88438364432
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,92,Child and maternal malnutrition,1,Number,2009,38976.04402059502,50535.715475643825,29080.813461605194
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,92,Child and maternal malnutrition,1,Number,2009,71283.00487149855,89679.93883583332,54676.00296975427
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,92,Child and maternal malnutrition,2,Percent,2009,0.014843129942555603,0.018917900871553747,0.011801836014437793
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,92,Child and maternal malnutrition,2,Percent,2009,0.014477021693663833,0.01820857199254662,0.011274954388930024
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,92,Child and maternal malnutrition,2,Percent,2009,0.01463947313037503,0.018141151818207107,0.011674288590454805
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,92,Child and maternal malnutrition,3,Rate,2009,175.83461786359382,222.77639397169162,135.08528103765087
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,92,Child and maternal malnutrition,3,Rate,2009,210.1542736545507,272.48267099106283,156.8003470818593
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,92,Child and maternal malnutrition,3,Rate,2009,193.07480870277445,242.90414056504198,148.09362811020515
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,98,Tobacco,1,Number,2009,161572.61865893393,202672.14271763552,120363.82401606708
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,98,Tobacco,1,Number,2009,160016.69755471486,199312.64457691825,119233.67237146251
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,98,Tobacco,1,Number,2009,321589.3162136489,402458.4326558643,241470.09918515105
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,98,Tobacco,2,Percent,2009,0.0739484385283245,0.08576610634098941,0.0631461667362232
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,98,Tobacco,2,Percent,2009,0.059300248605510864,0.06914062012907514,0.0498074080535917
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,98,Tobacco,2,Percent,2009,0.06584639910755083,0.07638257551760311,0.055838047401314476
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,98,Tobacco,3,Rate,2009,879.3788988765037,1103.068126117304,655.0949530083745
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,98,Tobacco,3,Rate,2009,862.7913297060585,1074.6704829535047,642.8940248309699
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,98,Tobacco,3,Rate,2009,871.0462728210888,1090.085708871661,654.0379897236082
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,102,Alcohol use,1,Number,2009,93903.54846286647,131289.70576757242,63919.65787530352
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,102,Alcohol use,1,Number,2009,48826.51578651365,70881.01770238153,31946.942422803437
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,102,Alcohol use,1,Number,2009,142730.06424938017,198519.7699743488,96877.01520297292
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,102,Alcohol use,2,Percent,2009,0.042746388356716236,0.05162665464792157,0.03533673772316424
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,102,Alcohol use,2,Percent,2009,0.017989549354960842,0.023328754773391615,0.01354219094040301
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,102,Alcohol use,2,Percent,2009,0.029061524901323483,0.0354441896482993,0.02338713898630088
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,102,Alcohol use,3,Rate,2009,511.0816407709817,714.5604115968458,347.8906192490508
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,102,Alcohol use,3,Rate,2009,263.266866046622,382.18216254241463,172.25417943392193
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,102,Alcohol use,3,Rate,2009,386.5939700600678,537.704136920322,262.39790552780863
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,103,Drug use,1,Number,2009,116972.21693734132,160425.05256311843,80739.88421525908
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,103,Drug use,1,Number,2009,90980.3562387709,122800.00549272615,63571.38302823108
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,103,Drug use,1,Number,2009,207952.57317611232,280388.75970394234,143920.90316873108
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,103,Drug use,2,Percent,2009,0.05350530477137138,0.06805199002566335,0.04060484765599058
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,103,Drug use,2,Percent,2009,0.03371954937628029,0.04408284695807228,0.025369013008136227
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,103,Drug use,2,Percent,2009,0.042566346652634965,0.05445708467266015,0.03257340151742288
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,103,Drug use,3,Rate,2009,636.635713298909,873.133128905687,439.4367750299816
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,103,Drug use,3,Rate,2009,490.55544662480736,662.1232761709288,342.76946676409233
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,103,Drug use,3,Rate,2009,563.2535182489365,759.4517969583017,389.81943729400416
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,105,High fasting plasma glucose,1,Number,2009,137863.93202094492,182058.0485153167,96802.29434917305
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,105,High fasting plasma glucose,1,Number,2009,124846.54633428768,166435.99572626085,88704.58815683877
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,105,High fasting plasma glucose,1,Number,2009,262710.47835523257,349767.8701108448,185703.28205228847
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,105,High fasting plasma glucose,2,Percent,2009,0.0627641012605907,0.07069373410950718,0.05483460793839931
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,105,High fasting plasma glucose,2,Percent,2009,0.04601456707381252,0.052943866800933,0.03922007071736827
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,105,High fasting plasma glucose,2,Percent,2009,0.053503188938035226,0.06071993285710088,0.04658778797071009
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,105,High fasting plasma glucose,3,Rate,2009,750.3414485797235,990.8733767134001,526.8584226711616
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,105,High fasting plasma glucose,3,Rate,2009,673.1579851792495,897.403435129082,478.2847711295749
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,105,High fasting plasma glucose,3,Rate,2009,711.5689839967979,947.369779567608,502.9898181531199
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,107,High systolic blood pressure,1,Number,2009,48627.636584253196,63223.81496123858,34822.64197187566
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,107,High systolic blood pressure,1,Number,2009,54538.62498731817,71155.76338110642,39090.52880859987
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,107,High systolic blood pressure,1,Number,2009,103166.26157157142,134342.88149840743,74254.56893681872
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,107,High systolic blood pressure,2,Percent,2009,0.02221860628916087,0.02571868403174908,0.01849328540260181
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,107,High systolic blood pressure,2,Percent,2009,0.02017085635963756,0.023891959743023335,0.016709585761228746
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,107,High systolic blood pressure,2,Percent,2009,0.021084936678310972,0.024640862245306837,0.017685516582296487
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,107,High systolic blood pressure,3,Rate,2009,264.6619078737257,344.1034083921598,189.52652254674305
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,107,High systolic blood pressure,3,Rate,2009,294.06589119900184,383.6635591285239,210.77156224994908
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,107,High systolic blood pressure,3,Rate,2009,279.4327519360201,363.8767219850403,201.1234896540617
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,108,High body-mass index,1,Number,2009,170400.08715749692,249893.93104416502,104199.54252653434
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,108,High body-mass index,1,Number,2009,199587.2647850192,282569.45178168296,128101.84790077335
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,108,High body-mass index,1,Number,2009,369987.35194251646,530228.47696143,232368.79065353904
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,108,High body-mass index,2,Percent,2009,0.07764049407382581,0.10070224279656823,0.05313844830842701
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,108,High body-mass index,2,Percent,2009,0.07360996923345312,0.09285950089665096,0.053545801143424845
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,108,High body-mass index,2,Percent,2009,0.07540743012381058,0.09637364268065282,0.053366103001519484
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,108,High body-mass index,3,Rate,2009,927.4234846025055,1360.0785315079627,567.118857953551
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,108,High body-mass index,3,Rate,2009,1076.1512030166734,1523.5814559519179,690.7101907306852
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,108,High body-mass index,3,Rate,2009,1002.1356047984143,1436.159459644558,629.3864839845661
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,109,Low bone mineral density,1,Number,2009,19409.95390427473,26787.255668169368,13837.630126797261
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,109,Low bone mineral density,1,Number,2009,35578.825555669064,48757.39599773282,25115.83257497703
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,109,Low bone mineral density,1,Number,2009,54988.77945994383,75351.70789470749,38304.871470720114
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,109,Low bone mineral density,2,Percent,2009,0.008848841840930415,0.010503763563191179,0.007366598357909559
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,109,Low bone mineral density,2,Percent,2009,0.013135909717914483,0.01607940013421072,0.010503888858035066
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,109,Low bone mineral density,2,Percent,2009,0.011217197524087138,0.013532020297945221,0.00912971908331049
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,109,Low bone mineral density,3,Rate,2009,105.64106736188639,145.79294182960047,75.31300813815507
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,109,Low bone mineral density,3,Rate,2009,191.83686877464334,262.894180224564,135.42163358689237
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,109,Low bone mineral density,3,Rate,2009,148.94080425154385,204.09516424601537,103.75131835317346
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,110,Dietary risks,1,Number,2009,63089.03868876983,87332.21987124391,43741.46086239094
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,110,Dietary risks,1,Number,2009,58745.49813727505,78653.38584389199,41375.908586348494
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,110,Dietary risks,1,Number,2009,121834.53682604483,166719.08854637953,85095.59328239987
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,110,Dietary risks,2,Percent,2009,0.0287329875483292,0.034443401287040105,0.023464723158793
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,110,Dietary risks,2,Percent,2009,0.021667661515919624,0.02589611702619057,0.01807471908632721
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,110,Dietary risks,2,Percent,2009,0.02482656054049356,0.029570302013141026,0.020566021907502473
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,110,Dietary risks,3,Rate,2009,343.3698719113991,475.3163746694576,238.06829404440154
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,110,Dietary risks,3,Rate,2009,316.74885950432406,424.08986309026426,223.0940628855647
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,110,Dietary risks,3,Rate,2009,329.99702991596456,451.5698543603846,230.4871325790266
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,341,Kidney dysfunction,1,Number,2009,34596.65793740984,45442.693679932214,25377.67988112871
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,341,Kidney dysfunction,1,Number,2009,37505.75434786826,48273.863530115304,27631.60183721784
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,341,Kidney dysfunction,1,Number,2009,72102.4122852779,93854.22169736162,53593.804333676286
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,341,Kidney dysfunction,2,Percent,2009,0.015838775332948207,0.019167622539653848,0.012513717237482578
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,341,Kidney dysfunction,2,Percent,2009,0.013888091127075296,0.01663566203033824,0.011301812179572726
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,341,Kidney dysfunction,2,Percent,2009,0.014759027663861158,0.017579180630849844,0.011893478603884018
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,341,Kidney dysfunction,3,Rate,2009,188.2965765754412,247.32746341504858,138.12115180862304
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,341,Kidney dysfunction,3,Rate,2009,202.2266435936234,260.2870296767337,148.9863673938764
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,341,Kidney dysfunction,3,Rate,2009,195.29422874476506,254.21046619502536,145.1624203838218
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,367,High LDL cholesterol,1,Number,2009,13333.662109608382,19553.194576125363,8617.838523620765
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,367,High LDL cholesterol,1,Number,2009,14750.989650272599,23139.647871765515,8959.427559968446
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,367,High LDL cholesterol,1,Number,2009,28084.651759880966,42487.82459684,17847.893738717416
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,367,High LDL cholesterol,2,Percent,2009,0.006087795907054253,0.008433612083181325,0.004373340574663756
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,367,High LDL cholesterol,2,Percent,2009,0.005456501178318863,0.008283785147839968,0.0036750089455346298
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,367,High LDL cholesterol,2,Percent,2009,0.005738392993693637,0.008347118640969872,0.004008412117276016
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,367,High LDL cholesterol,3,Rate,2009,72.57010006559335,106.42067237993852,46.90364874010236
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,367,High LDL cholesterol,3,Rate,2009,79.53561202878363,124.76627665299718,48.30818618305196
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,367,High LDL cholesterol,3,Rate,2009,76.06916649765355,115.08112797741934,48.34221951729395
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,381,Childhood sexual abuse and bullying,1,Number,2009,21020.697077491015,39700.838182362175,8144.469903994178
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,381,Childhood sexual abuse and bullying,1,Number,2009,37952.27916903773,65543.59859087865,18438.515185596687
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,381,Childhood sexual abuse and bullying,1,Number,2009,58972.97624652869,103966.96390451209,26916.748293870834
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,381,Childhood sexual abuse and bullying,2,Percent,2009,0.009559693324185794,0.01701443185410235,0.0041455928441581765
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,381,Childhood sexual abuse and bullying,2,Percent,2009,0.01396592409214376,0.022983233995678698,0.007448572590715798
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,381,Childhood sexual abuse and bullying,2,Percent,2009,0.011994942424740404,0.01989254388337416,0.00608814570561832
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,381,Childhood sexual abuse and bullying,3,Rate,2009,114.40773568596528,216.07670690153464,44.327281661664216
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,381,Childhood sexual abuse and bullying,3,Rate,2009,204.6342532374354,353.40342255599876,99.41831869981354
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,381,Childhood sexual abuse and bullying,3,Rate,2009,159.7322689743178,281.60150800963225,72.90582148028629
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,170,Unsafe sex,1,Number,2009,10622.969790553574,18104.0017404934,4986.140703732302
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,170,Unsafe sex,1,Number,2009,6214.744220402987,10214.479975370501,3762.6830184143682
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,170,Unsafe sex,1,Number,2009,16837.714010956566,27169.411911518684,9317.423803281075
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,170,Unsafe sex,2,Percent,2009,0.004830519021768894,0.0075954467252882995,0.0024743609692773377
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,170,Unsafe sex,2,Percent,2009,0.002297268999340041,0.003563412958237314,0.001464112863194559
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,170,Unsafe sex,2,Percent,2009,0.00343007527752197,0.004982077528881558,0.0020980410808575894
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,170,Unsafe sex,3,Rate,2009,57.81682289209371,98.53326168724018,27.137685568785482
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,170,Unsafe sex,3,Rate,2009,33.509174427694205,55.075282110433434,20.287947035090426
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,170,Unsafe sex,3,Rate,2009,45.60607984354644,73.59017786693765,25.236868474668647
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,125,Low physical activity,1,Number,2009,4297.51583610108,9303.438417294194,1619.4018348578445
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,125,Low physical activity,1,Number,2009,9763.366521349511,18483.175719307128,4485.930502959502
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,125,Low physical activity,1,Number,2009,14060.8823574506,27731.863443925497,6228.51271860296
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,125,Low physical activity,2,Percent,2009,0.0019584866309034967,0.003989172707599983,0.0007555305959180113
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,125,Low physical activity,2,Percent,2009,0.00360239166285713,0.006502177485935399,0.0017864181354833768
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,125,Low physical activity,2,Percent,2009,0.002866798914825593,0.005398936096854009,0.0013467177363274466
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,125,Low physical activity,3,Rate,2009,23.389759819591454,50.635110695553266,8.813794157672024
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,125,Low physical activity,3,Rate,2009,52.64293109462794,99.65912307744568,24.187612935168676
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,125,Low physical activity,3,Rate,2009,38.0848447151036,75.11361563755058,16.870345236075977
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,126,Occupational risks,1,Number,2009,102417.63954878022,133233.30447957572,75727.75203592928
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,126,Occupational risks,1,Number,2009,62836.94510030173,82130.87843382686,45540.22170966963
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,126,Occupational risks,1,Number,2009,165254.58464908187,212613.32676993418,122526.61602884195
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,126,Occupational risks,2,Percent,2009,0.04670178902533715,0.051183060844501846,0.04234806352854131
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,126,Occupational risks,2,Percent,2009,0.023193921760006255,0.026090305781690165,0.020562107394340282
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,126,Occupational risks,2,Percent,2009,0.033706900989946866,0.03688053802160993,0.0305188432150728
3,YLDs (Years Lived with Disability),527,California,1,Male,22,All ages,294,All causes,126,Occupational risks,3,Rate,2009,557.4206312893551,725.1386872316991,412.1576276505204
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,126,Occupational risks,3,Rate,2009,338.80946330127824,442.8400966694002,245.54755250188495
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,126,Occupational risks,3,Rate,2009,447.6031471441989,575.8774825467398,331.87157294242814
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,135,Intimate partner violence,1,Number,2009,14899.846223819348,31813.183865509956,2189.0547090103746
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,135,Intimate partner violence,1,Number,2009,14899.846223819348,31813.183865509956,2189.0547090103746
3,YLDs (Years Lived with Disability),527,California,2,Female,22,All ages,294,All causes,135,Intimate partner violence,2,Percent,2009,0.0054991683952948876,0.011408671560257813,0.0008382486136347731
3,YLDs (Years Lived with Disability),527,California,3,Both,22,All ages,294,All causes,135,Intimate partner violence,2,Percent,2009,0.003039875741985171,0.0063308929454785855,0.0004621564418714657
