measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,961,Other infectious diseases,1,Number,2009,13438.193479251597,19186.148922659926,11248.241540033843
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,961,Other infectious diseases,1,Number,2009,11156.704368270388,14389.697149840416,9502.1636091059
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,961,Other infectious diseases,1,Number,2009,24594.897847522032,31729.224240632422,21069.224064316797
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,961,Other infectious diseases,2,Percent,2009,0.002717291221474582,0.0038996162825011716,0.002247312514138432
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,961,Other infectious diseases,2,Percent,2009,0.0023384523586900455,0.0030535811616184926,0.0019695783527605673
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2009,0.0025311978582950668,0.00334529290607136,0.0021347689767355193
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,961,Other infectious diseases,3,Rate,2009,73.13902493354351,104.42298115440248,61.21994148434247
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,961,Other infectious diseases,3,Rate,2009,60.15564590530301,77.5875650960307,51.23455552244297
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2009,66.61693352482784,85.94073596632263,57.067409168105485
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,962,Maternal and neonatal disorders,1,Number,2009,97186.43554404634,107258.97957375179,87578.87798761168
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,962,Maternal and neonatal disorders,1,Number,2009,88948.22954123536,98111.82943124195,80134.96496360734
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2009,186134.66508528212,204711.1831603838,169324.84684827345
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,962,Maternal and neonatal disorders,2,Percent,2009,0.019657980523755683,0.02247323119539679,0.017264481228527147
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,962,Maternal and neonatal disorders,2,Percent,2009,0.018661279847902137,0.02172923804458858,0.015915190187173738
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2009,0.019167219827069884,0.02196271435321198,0.016722076582200138
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,962,Maternal and neonatal disorders,3,Rate,2009,528.9491584886829,583.7702213101313,476.65884188061483
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,962,Maternal and neonatal disorders,3,Rate,2009,479.5984569962832,529.0075165182727,432.0783645297897
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2009,504.1582480856538,554.4739955794582,458.62772582036007
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,688,Transport injuries,1,Number,2009,181131.01056794915,195405.14603355702,168855.78274328046
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,688,Transport injuries,1,Number,2009,84581.50408711696,95176.94338249047,75281.98218183844
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,688,Transport injuries,1,Number,2009,265712.514655066,289502.4173364647,245295.54897141276
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,688,Transport injuries,2,Percent,2009,0.03659650083919244,0.03905804054865555,0.03429732755396649
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,688,Transport injuries,2,Percent,2009,0.01770023109229633,0.019048644140607175,0.01632104241811173
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,688,Transport injuries,2,Percent,2009,0.027319494736115786,0.029301763221100712,0.02548165819181614
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,688,Transport injuries,3,Rate,2009,985.8278583815223,1063.516600647052,919.0184174161476
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,688,Transport injuries,3,Rate,2009,456.05358375121597,513.1829539867769,405.9116486100883
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,688,Transport injuries,3,Rate,2009,719.7002010429075,784.1367510669828,664.3994775286749
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,973,Substance use disorders,1,Number,2009,317820.24306145316,375638.9520853243,263356.8627901369
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,973,Substance use disorders,1,Number,2009,190989.28640919598,231022.08959764589,154924.0490273947
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,973,Substance use disorders,1,Number,2009,508809.5294706493,604078.7114379749,417658.55923225044
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,973,Substance use disorders,2,Percent,2009,0.06406943185422398,0.07178489844529684,0.056734180229067295
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,973,Substance use disorders,2,Percent,2009,0.03988815114178973,0.045656488827990574,0.03406406823859303
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,973,Substance use disorders,2,Percent,2009,0.05219185732774104,0.058456234681423275,0.045753991632930126
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,973,Substance use disorders,3,Rate,2009,1729.775859943271,2044.4613128243764,1433.3521975083477
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,973,Substance use disorders,3,Rate,2009,1029.791908586642,1245.6441041552546,835.3323640996117
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,1378.1448010754882,1636.1877822428805,1131.2562731076127
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,974,Diabetes and kidney diseases,1,Number,2009,268877.5851146352,313783.1196865168,228411.92404556466
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,974,Diabetes and kidney diseases,1,Number,2009,235557.63965976203,276607.69368365745,197876.76031452906
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2009,504435.2247743962,594277.6443418724,428882.958759291
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,974,Diabetes and kidney diseases,2,Percent,2009,0.05418502956074421,0.057785816261371345,0.05070228817308683
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,974,Diabetes and kidney diseases,2,Percent,2009,0.049196895918617006,0.05279929797711673,0.04559638182032141
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2009,0.051730981983106814,0.05504310233860562,0.0484606510979957
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,1463.399409461806,1707.803318199832,1243.160059697071
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,1270.0992599536253,1491.4363531258682,1066.928362843651
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,1366.2967028652765,1609.6409334101984,1161.6583134732455
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,696,Unintentional injuries,1,Number,2009,170124.39898534957,209767.9338029642,140472.51209539812
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,696,Unintentional injuries,1,Number,2009,131409.97166340306,166958.7519693641,102996.31549809642
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,696,Unintentional injuries,1,Number,2009,301534.37064875243,378020.2991951576,242945.55423486102
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,696,Unintentional injuries,2,Percent,2009,0.03426880089405836,0.03925016249665246,0.03055091368582817
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,696,Unintentional injuries,2,Percent,2009,0.027394730866656933,0.03157453880646743,0.023940004439872833
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,696,Unintentional injuries,2,Percent,2009,0.030892485207092122,0.03540618910747806,0.02736770748809125
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,696,Unintentional injuries,3,Rate,2009,925.9230177333757,1141.6878440067933,764.538967271589
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,696,Unintentional injuries,3,Rate,2009,708.5472073896232,900.2220756896709,555.3440944689024
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2009,816.726105125199,1023.893382222628,658.0343588719884
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,508,Chronic respiratory diseases,1,Number,2009,260056.06110701023,293388.54003929195,232096.67196741985
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,508,Chronic respiratory diseases,1,Number,2009,291273.4178116322,330490.2603790058,249076.413470929
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2009,551329.4789186422,620029.0614217734,485030.49937992217
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,508,Chronic respiratory diseases,2,Percent,2009,0.05248223561663923,0.055843012042477255,0.04898084198236636
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,508,Chronic respiratory diseases,2,Percent,2009,0.060934421037463916,0.06673585526485346,0.05412834202800974
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2009,0.05662711604742612,0.06064803889220683,0.052104092326828645
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,508,Chronic respiratory diseases,3,Rate,2009,1415.387177360687,1596.8033038280641,1263.2147545893934
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,508,Chronic respiratory diseases,3,Rate,2009,1570.5122234246571,1781.9648546977664,1342.9909082051724
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2009,1493.3129413709516,1679.3903769906162,1313.7377001938537
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,491,Cardiovascular diseases,1,Number,2009,815476.1553041064,850045.7303768715,774489.9017177621
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,491,Cardiovascular diseases,1,Number,2009,643866.7879672411,685536.0724953937,584779.1965986748
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2009,1459342.9432713476,1534831.4234928968,1363045.601896055
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,491,Cardiovascular diseases,2,Percent,2009,0.16493437352199586,0.18033691279189618,0.14971849431286322
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,491,Cardiovascular diseases,2,Percent,2009,0.13505435600211727,0.15236292509761873,0.11689397851632292
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2009,0.15025700942148276,0.16715622191483234,0.1335883454857899
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,491,Cardiovascular diseases,3,Rate,2009,4438.329523055731,4626.47869780103,4215.25678432692
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,491,Cardiovascular diseases,3,Rate,2009,3471.6544625217853,3696.3303741943905,3153.061076299816
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,3952.7284254050624,4157.194046689024,3691.9006053919006
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,526,Digestive diseases,1,Number,2009,205155.04500110567,219985.73553447024,192638.9373683774
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,526,Digestive diseases,1,Number,2009,152159.0224050375,170149.9346521077,137548.99948665226
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,526,Digestive diseases,1,Number,2009,357314.0674061426,389236.3833611584,331762.33600718965
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,526,Digestive diseases,2,Percent,2009,0.04147251014591253,0.04500516938454039,0.03825854003119954
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,526,Digestive diseases,2,Percent,2009,0.03186699670085601,0.03523438416816837,0.028676967060553876
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,526,Digestive diseases,2,Percent,2009,0.036756307458863643,0.040315935833279005,0.03365552911196156
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,526,Digestive diseases,3,Rate,2009,1116.5816279357352,1197.2994897804963,1048.4611689146295
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,526,Digestive diseases,3,Rate,2009,820.4236637412583,917.4285597144886,741.6481278539541
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,526,Digestive diseases,3,Rate,2009,967.8091620241919,1054.2728998741168,898.6005805289111
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,717,Self-harm and interpersonal violence,1,Number,2009,262505.4202482759,272395.43140252883,253309.5629438809
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,717,Self-harm and interpersonal violence,1,Number,2009,75239.31258563168,79098.94331681714,71181.00778130817
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,2009,337744.7328339074,350242.7248810687,326085.33877243806
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,717,Self-harm and interpersonal violence,2,Percent,2009,0.05310741144391519,0.05859090494291639,0.04809253098157503
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,717,Self-harm and interpersonal violence,2,Percent,2009,0.015787247336850427,0.017949003911842336,0.013761246888901603
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,717,Self-harm and interpersonal violence,2,Percent,2009,0.03478810464951999,0.038907840608962005,0.030955927176758467
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,1428.7181164918168,1482.5457216324019,1378.6685292679172
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,405.68157913476585,426.4922569054105,383.7996739837269
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,914.8043043335521,948.6559556216039,883.2240520410655
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,386,Nutritional deficiencies,1,Number,2009,13134.154358048614,19076.19763153066,8578.823039123385
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,386,Nutritional deficiencies,1,Number,2009,19206.168199788142,28619.689193256712,12468.395096894239
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2009,32340.32255783672,46815.074999759876,21996.27731592867
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,386,Nutritional deficiencies,2,Percent,2009,0.0026369815610328743,0.003621637155671317,0.0018957181234253305
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,386,Nutritional deficiencies,2,Percent,2009,0.003993866738958748,0.0055461526530741385,0.0028148936396889595
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,386,Nutritional deficiencies,2,Percent,2009,0.0033031902909874023,0.004458895606930409,0.0024493194519495443
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,386,Nutritional deficiencies,3,Rate,2009,71.48425452852052,103.82455769549074,46.69130215513513
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,386,Nutritional deficiencies,3,Rate,2009,103.55741402541618,154.31401892531127,67.22812899742232
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2009,87.59593682248058,126.80177647223067,59.57839519534876
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,626,Musculoskeletal disorders,1,Number,2009,509278.0954272537,666748.9065306856,365770.02492444875
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,626,Musculoskeletal disorders,1,Number,2009,714806.0461215841,932388.7503379284,517567.77048138384
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2009,1224084.1415488392,1596183.7407554127,887117.3004614381
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,626,Musculoskeletal disorders,2,Percent,2009,0.1022276414373648,0.12154288566143528,0.08321649048102546
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,626,Musculoskeletal disorders,2,Percent,2009,0.14857304217305833,0.1741793614888858,0.12482517591604347
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2009,0.12498573598336671,0.1470580186879197,0.1037268693362917
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,626,Musculoskeletal disorders,3,Rate,2009,2771.808828104169,3628.863133608979,1990.7484599173947
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,626,Musculoskeletal disorders,3,Rate,2009,3854.1506507737563,5027.331159812006,2790.664922664977
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2009,3315.514152239942,4323.370920689864,2402.8168199738434
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,640,Other non-communicable diseases,1,Number,2009,179446.83029456367,215309.20911792622,151055.59301741695
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,640,Other non-communicable diseases,1,Number,2009,299954.6237299166,378406.1363500696,235486.6229337557
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2009,479401.4540244803,590168.3924926491,388262.44669808174
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,640,Other non-communicable diseases,2,Percent,2009,0.03618889975794125,0.042071119162875384,0.03216640061936456
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,640,Other non-communicable diseases,2,Percent,2009,0.0625235023137307,0.07219369777213,0.05448603930989667
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2009,0.049124424110367104,0.05638337449623986,0.04341519375160046
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,640,Other non-communicable diseases,3,Rate,2009,976.661499585016,1171.846918145024,822.1386900784041
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,640,Other non-communicable diseases,3,Rate,2009,1617.3202710356109,2040.3216572993747,1269.7163460677718
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2009,1298.4910525933428,1598.5107486469356,1051.6349269764935
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,491,Cardiovascular diseases,1,Number,2018,926914.6192967866,1078320.5648661375,782617.5297055932
2,DALYs (Disability-Adjusted Life Years),527,California,2,Female,22,All ages,491,Cardiovascular diseases,1,Number,2018,675491.6111533844,782465.5568792337,565512.9144715604
2,DALYs (Disability-Adjusted Life Years),527,California,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2018,1602406.230450169,1806441.0234999221,1406977.2912411226
2,DALYs (Disability-Adjusted Life Years),527,California,1,Male,22,All ages,491,Cardiovascular diseases,2,Percent,2018,0.1628826883629556,0.1827735867794984,0.1430171889196699
