measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,527,California,3,Both,9,20-24 years,322,Lower respiratory infections,1,Number,2020,143.80398194830823,176.50269032516294,113.57027392255904
5,Prevalence,527,California,1,Male,9,20-24 years,322,Lower respiratory infections,3,Rate,2020,5.110136455189999,6.36192411978,4.0165077166500005
5,Prevalence,527,California,2,Female,9,20-24 years,322,Lower respiratory infections,3,Rate,2020,5.5355437778,6.89221772096,4.27699550995
5,Prevalence,527,California,3,Both,9,20-24 years,322,Lower respiratory infections,3,Rate,2020,5.31605247139,6.52483714567,4.19839233367
5,Prevalence,527,California,1,Male,9,20-24 years,322,Lower respiratory infections,1,Number,2021,68.68546335312767,84.62524937433663,54.39604501419362
5,Prevalence,527,California,2,Female,9,20-24 years,322,Lower respiratory infections,1,Number,2021,69.60737702145947,84.06446381923192,54.69768341649983
5,Prevalence,527,California,3,Both,9,20-24 years,322,Lower respiratory infections,1,Number,2021,138.29284037458717,166.2381500934364,108.49663915316395
5,Prevalence,527,California,1,Male,9,20-24 years,322,Lower respiratory infections,3,Rate,2021,4.979632308379999,6.135251992440001,3.9436627486699996
5,Prevalence,527,California,2,Female,9,20-24 years,322,Lower respiratory infections,3,Rate,2021,5.36589307915,6.480360903,4.21653470436
5,Prevalence,527,California,3,Both,9,20-24 years,322,Lower respiratory infections,3,Rate,2021,5.16683798067,6.21091869552,4.05360504877
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,1,Number,1990,148.58495418987837,179.03478032655036,120.0810902007956
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,1,Number,1990,139.51924053703664,171.21358246538074,112.97253069984286
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,1,Number,1990,288.1041947269152,345.7678520755485,236.87064213830337
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,3,Rate,1990,9.75620276803,11.75556185293,7.8846170596
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,3,Rate,1990,10.06788508213,12.3549889329,8.15224088195
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,1990,9.90469354329,11.887104299799999,8.14334245292
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,1,Number,2000,102.1976034235584,123.12467791597612,83.48979294984987
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,1,Number,2000,108.39212914271415,130.64342398146275,88.68565259966081
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,1,Number,2000,210.5897325662724,250.5769374028197,172.88214860937634
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,3,Rate,2000,7.76859656399,9.35937749769,6.346513977929999
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,3,Rate,2000,8.80315900323,10.61031684801,7.202680741809999
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2000,8.26876877907,9.83885933802,6.78818713267
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,1,Number,2010,95.33320961979,109.0663756777389,81.39728310139884
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,1,Number,2010,96.24845908980362,109.06411295459694,82.71748577605305
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,1,Number,2010,191.5816687095938,218.2265484708797,165.24041434637576
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,3,Rate,2010,6.70355650946,7.669233161809999,5.72362232598
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,3,Rate,2010,7.160813469090001,8.114288544719999,6.15411916072
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2010,6.925735874799999,7.88895642134,5.97349147918
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,1,Number,2019,91.27236761809722,105.3475827259108,77.23036304064809
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,1,Number,2019,95.28878735022424,109.25471871663945,81.07289018253402
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,1,Number,2019,186.56115496832157,212.96397045953623,159.85596969381982
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,3,Rate,2019,5.9366080188299994,6.8520990601600005,5.02327708253
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,3,Rate,2019,6.50748172305,7.461246018300001,5.53664671121
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2019,6.21508864549,7.0946706720699995,5.32543348762
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,1,Number,2020,81.98677755090878,96.63978288692658,68.63085255888998
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,1,Number,2020,87.69993299152782,102.17214311624656,73.53675244914828
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,1,Number,2020,169.6867105424364,196.62844233424065,142.52022916988682
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,3,Rate,2020,5.38276498488,6.34479430719,4.50589425602
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,3,Rate,2020,6.04098921553,7.03787099532,5.06539416094
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2020,5.70397952342,6.60961960551,4.790784536159999
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,1,Number,2021,79.18404938261368,91.44220607287708,67.5226513886488
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,1,Number,2021,84.58940797888728,98.11211481161595,71.4020959873464
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,1,Number,2021,163.77345736150116,187.50200425116645,140.71915976970428
5,Prevalence,527,California,1,Male,10,25-29 years,322,Lower respiratory infections,3,Rate,2021,5.27228785675,6.08846903425,4.49584048489
5,Prevalence,527,California,2,Female,10,25-29 years,322,Lower respiratory infections,3,Rate,2021,5.910290867980001,6.855127019619999,4.98888886862
5,Prevalence,527,California,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2021,5.58360347622,6.392591691,4.7976027515099995
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,1,Number,1990,175.4165240453736,208.7273352596435,144.7205041918614
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,1,Number,1990,164.50375222721124,199.54135527414317,134.87688747118366
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,1,Number,1990,339.92027627258454,398.09881908947904,281.63559319756155
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,3,Rate,1990,11.86333881686,14.11613365389,9.78738111657
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,3,Rate,1990,11.791522580199999,14.30299530889,9.66788807327
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,1990,11.82847457431,13.852959321220002,9.80029638093
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,1,Number,2000,123.66177220296818,147.79691608292515,102.66543813665064
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,1,Number,2000,131.93031678450492,158.96851961710928,107.65331894013954
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,1,Number,2000,255.5920889874732,302.06620464078856,213.94326087265767
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,3,Rate,2000,8.877045588709999,10.609584017489999,7.36982624856
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,3,Rate,2000,10.07875445354,12.14432523254,8.22412462996
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2000,9.45920830354,11.179168973800001,7.91782671268
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,1,Number,2010,94.46008255472246,107.3292793350426,80.96542339689886
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,1,Number,2010,103.83331292018228,118.61022397649896,89.25331555879274
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,1,Number,2010,198.29339547490457,223.74077209589325,172.58396407157417
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,3,Rate,2010,7.16683778622,8.14324436209,6.1429763778
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,3,Rate,2010,8.11998715365,9.27557320377,6.97980017565
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2010,7.63620374725,8.61617260726,6.64614325657
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,1,Number,2019,92.31124553270018,105.92622388119813,79.2360978577631
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,1,Number,2019,100.43384992368412,116.00853206721746,85.66247860926353
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,1,Number,2019,192.745095456384,221.23855400372477,167.19300551082034
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,3,Rate,2019,6.32032714864,7.25251170306,5.42510349149
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,3,Rate,2019,7.1593013155100005,8.26952304298,6.10634259528
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2019,6.73136101428,7.72645640476,5.8389889324599995
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,1,Number,2020,84.28161344073486,99.28993138705356,70.72624038096492
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,1,Number,2020,93.19772709527948,109.6140769892476,78.15504341102692
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,1,Number,2020,177.47934053601432,206.12862238305465,150.46756795791958
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,3,Rate,2020,5.69037700424,6.703682087380001,4.77516928581
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,3,Rate,2020,6.54956237626,7.7032375888699995,5.4924229141000005
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2020,6.111365642,7.09788179773,5.18123586822
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,1,Number,2021,84.01119830953195,95.52289729910363,72.17611423211716
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,1,Number,2021,93.22504878632628,107.4523564482331,79.95081261490402
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,1,Number,2021,177.23624709585832,200.58992976866503,154.36737519846605
5,Prevalence,527,California,1,Male,11,30-34 years,322,Lower respiratory infections,3,Rate,2021,5.601488381469999,6.369036630259999,4.81237827131
5,Prevalence,527,California,2,Female,11,30-34 years,322,Lower respiratory infections,3,Rate,2021,6.4561358793,7.441422909530001,5.536852129570001
5,Prevalence,527,California,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2021,6.02070841856,6.8140321104,5.2438537299100005
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,1,Number,1990,179.5414157789063,217.44203567395715,144.7010004380486
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,1,Number,1990,169.0084769971112,212.5822026772352,133.1106263359435
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,1,Number,1990,348.54989277601754,422.5146326237904,286.19353085603274
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,3,Rate,1990,13.98033555869,16.93153977927,11.267420015739999
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,3,Rate,1990,13.53907434785,17.02971530314,10.66333889561
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,1990,13.762836064759998,16.68340672106,11.30063365275
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,1,Number,2000,144.15983181566776,177.7639028986604,115.41398427989274
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,1,Number,2000,157.30771413647892,198.7900797601273,123.17610347362395
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,1,Number,2000,301.4675459521467,370.9048040118576,243.48402091249145
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,3,Rate,2000,10.02648827558,12.36369150676,8.02718028764
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,3,Rate,2000,11.34956094895,14.342463360230001,8.88700660042
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2000,10.67589755591,13.13488547539,8.62252172304
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,1,Number,2010,99.20356342419846,117.03848855640209,81.74161370871846
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,1,Number,2010,116.1717113985846,137.87893446193203,97.58813718888804
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,1,Number,2010,215.37527482278327,249.93731183661876,180.2669608680276
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,3,Rate,2010,7.66547654205,9.04358429858,6.31618866062
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,3,Rate,2010,9.0662676395,10.76034179604,7.61596915069
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2010,8.36239165792,9.70433441454,6.999238566269999
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,1,Number,2019,94.46044046742044,114.0136200099287,77.96011110323244
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,1,Number,2019,106.49007247915485,127.11074898257334,88.09608480789811
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,1,Number,2019,200.9505129465754,238.98706228374084,169.8719988750138
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,3,Rate,2019,6.740027551449999,8.13520386211,5.5626809927
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,3,Rate,2019,7.79786118277,9.30783454578,6.4509397363
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2019,7.2620913536,8.63668299813,6.13895409452
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,1,Number,2020,84.8701512532038,103.25403834954798,68.8522097217555
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,1,Number,2020,96.6575823633982,117.9481410311458,76.85201200123382
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,1,Number,2020,181.52773361660184,218.7354058935141,150.29140816625372
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,3,Rate,2020,6.03676387295,7.34439893462,4.89741712585
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,3,Rate,2020,7.04684882099,8.599043119440001,5.60291802174
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2020,6.53557942387,7.875174716,5.41097172992
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,1,Number,2021,84.30579778721999,100.01258848708632,69.06056590534504
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,1,Number,2021,96.11894117717458,113.99722989782606,79.58597813813385
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,1,Number,2021,180.42473896439444,209.9799110181297,150.2455204270833
5,Prevalence,527,California,1,Male,12,35-39 years,322,Lower respiratory infections,3,Rate,2021,5.96993484281,7.08217764851,4.89037633809
5,Prevalence,527,California,2,Female,12,35-39 years,322,Lower respiratory infections,3,Rate,2021,6.9872808509699995,8.286927131879999,5.7854318227
5,Prevalence,527,California,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2021,6.471939600890001,7.53210069367,5.38939360029
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,1,Number,1990,215.23690363339503,251.1295871827158,182.40492372778647
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,1,Number,1990,205.85954768024283,245.74280688779183,170.8664003557002
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,1,Number,1990,421.0964513136376,489.1838808232312,363.3170267234812
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,3,Rate,1990,19.78003772362,23.07853636685,16.7628144217
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,3,Rate,1990,19.02382961107,22.70950917293,15.79005357416
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,1990,19.40298561062,22.540270218259998,16.74066599141
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,1,Number,2000,196.67007040670555,232.7650916646164,165.6334943678151
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,1,Number,2000,210.7391072951882,255.40031461888748,175.1723980260602
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,1,Number,2000,407.4091777018934,479.8974586152239,346.5365505340982
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,3,Rate,2000,14.518597256349999,17.18320746124,12.2274120913
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,3,Rate,2000,15.762632007699999,19.1031518813,13.10235239881
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2000,15.13653477776,17.82970283846,12.874924856899998
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,1,Number,2010,149.0865427302552,169.09006664520857,127.70217738551412
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,1,Number,2010,161.46437159309298,185.3874796512028,140.4105305058365
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,1,Number,2010,310.550914323348,350.1717871034326,270.9768692664642
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,3,Rate,2010,11.27795979403,12.791167722259999,9.66029526066
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,3,Rate,2010,12.40631281136,14.244474128690001,10.78861513706
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2010,11.83773651121,13.348024939560002,10.329233085650001
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,1,Number,2019,114.56038722703136,133.59462416253265,98.30117913072554
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,1,Number,2019,127.65045013485071,148.43666942612458,109.11752521107128
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,1,Number,2019,242.210837361882,277.16285572117454,210.64118467989823
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,3,Rate,2019,9.15563119533,10.67684160395,7.85620024488
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,3,Rate,2019,10.154981838389999,11.808588850100001,8.68063125197
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2019,9.65645534366,11.04992149956,8.39783725432
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,1,Number,2020,104.4306249369628,123.22071084205184,87.69592168982027
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,1,Number,2020,117.11708516751122,140.50054608580496,97.26032038506276
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,1,Number,2020,221.54771010447408,259.2864796121743,188.5526892181468
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,3,Rate,2020,8.19889695541,9.67411534285,6.8850476168100005
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,3,Rate,2020,9.19767172892,11.03406816163,7.63824080724
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2020,8.69820954295,10.1798756135,7.402788320099999
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,1,Number,2021,103.12598926788606,119.27792404250476,88.61759679991567
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,1,Number,2021,115.87131765322891,134.20515311508723,98.9558217033104
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,1,Number,2021,218.99730692111496,251.06404530575685,189.17720602474847
5,Prevalence,527,California,1,Male,13,40-44 years,322,Lower respiratory infections,3,Rate,2021,7.94300048448,9.18705958782,6.82553078338
5,Prevalence,527,California,2,Female,13,40-44 years,322,Lower respiratory infections,3,Rate,2021,8.95912675988,10.37669203163,7.6512269664699994
5,Prevalence,527,California,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2021,8.45008487621,9.687390781309999,7.29946623558
5,Prevalence,527,California,1,Male,14,45-49 years,322,Lower respiratory infections,1,Number,1990,245.9735215451394,279.9788880512032,213.70614213405764
5,Prevalence,527,California,2,Female,14,45-49 years,322,Lower respiratory infections,1,Number,1990,239.8042989962292,274.9063437867998,207.0439457846168
5,Prevalence,527,California,3,Both,14,45-49 years,322,Lower respiratory infections,1,Number,1990,485.7778205413688,548.0127893081624,431.4888010543818
5,Prevalence,527,California,1,Male,14,45-49 years,322,Lower respiratory infections,3,Rate,1990,30.425475434510002,34.63173892487,26.43419070825
5,Prevalence,527,California,2,Female,14,45-49 years,322,Lower respiratory infections,3,Rate,1990,29.41971980375,33.72611600516,25.40060748512
5,Prevalence,527,California,3,Both,14,45-49 years,322,Lower respiratory infections,3,Rate,1990,29.92053222361,33.75377307916,26.576706531569997
5,Prevalence,527,California,1,Male,14,45-49 years,322,Lower respiratory infections,1,Number,2000,271.8603163888463,311.1568390449992,236.29196142218964
5,Prevalence,527,California,2,Female,14,45-49 years,322,Lower respiratory infections,1,Number,2000,287.7780500829236,330.7263094171102,248.1736461251405
5,Prevalence,527,California,3,Both,14,45-49 years,322,Lower respiratory infections,1,Number,2000,559.6383664717703,634.7541375545783,490.0523685410043
5,Prevalence,527,California,1,Male,14,45-49 years,322,Lower respiratory infections,3,Rate,2000,23.387537417759997,26.768129724199998,20.32767107272
5,Prevalence,527,California,2,Female,14,45-49 years,322,Lower respiratory infections,3,Rate,2000,24.30353102585,27.93061221892,20.95884625899
5,Prevalence,527,California,3,Both,14,45-49 years,322,Lower respiratory infections,3,Rate,2000,23.84976662701,27.05092958806,20.884262632669998
5,Prevalence,527,California,1,Male,14,45-49 years,322,Lower respiratory infections,1,Number,2010,255.72091206177083,283.916971853781,231.369063369504
5,Prevalence,527,California,2,Female,14,45-49 years,322,Lower respiratory infections,1,Number,2010,254.2338233687193,281.77082289648456,225.164919529856
5,Prevalence,527,California,3,Both,14,45-49 years,322,Lower respiratory infections,1,Number,2010,509.95473543049,559.1881630534349,460.9985933775755
5,Prevalence,527,California,1,Male,14,45-49 years,322,Lower respiratory infections,3,Rate,2010,19.05499102865,21.156014609590002,17.24041804508
5,Prevalence,527,California,2,Female,14,45-49 years,322,Lower respiratory infections,3,Rate,2010,18.927000417610003,20.97705337538,16.76290144837
5,Prevalence,527,California,3,Both,14,45-49 years,322,Lower respiratory infections,3,Rate,2010,18.99096669125,20.824443898389998,17.16781573595
5,Prevalence,527,California,1,Male,14,45-49 years,322,Lower respiratory infections,1,Number,2019,178.86306905520092,199.93205080674045,159.78320422654744
5,Prevalence,527,California,2,Female,14,45-49 years,322,Lower respiratory infections,1,Number,2019,188.41867434038372,212.65083051501097,168.08534721868762
5,Prevalence,527,California,3,Both,14,45-49 years,322,Lower respiratory infections,1,Number,2019,367.28174339558495,409.5665036956599,329.56224982433514
5,Prevalence,527,California,1,Male,14,45-49 years,322,Lower respiratory infections,3,Rate,2019,14.23283387252,15.90937514354,12.714574413760001
