GEOID,county,pop
6071003405,San Bernardino,4523
6001409400,Alameda,4524
6001430900,Alameda,4524
6071010802,San Bernardino,4524
6013366001,Contra Costa,4525
6037482701,Los Angeles,4525
6037532606,Los Angeles,4525
6067009010,Sacramento,4525
6065048200,Riverside,4526
6037573800,Los Angeles,4529
6047001402,Merced,4529
6065045233,Riverside,4529
6085503121,Santa Clara,4529
6037267402,Los Angeles,4530
6059001103,Orange,4530
6099002602,Stanislaus,4530
6071002109,San Bernardino,4532
6037408722,Los Angeles,4534
6037503902,Los Angeles,4535
6001404600,Alameda,4536
6069000501,San Benito,4536
6037121222,Los Angeles,4537
6065042720,Riverside,4537
6037228720,Los Angeles,4538
6077004105,San Joaquin,4539
6083000600,Santa Barbara,4539
6073018515,San Diego,4540
6085509403,Santa Clara,4540
6023010901,Humboldt,4542
6071000203,San Bernardino,4542
6085509202,Santa Clara,4542
6037650502,Los Angeles,4543
6031001001,Kings,4546
6065043810,Riverside,4546
6101050603,Sutter,4546
6037531101,Los Angeles,4547
6081609700,San Mateo,4548
6037262200,Los Angeles,4550
6059001507,Orange,4550
6073019804,San Diego,4550
6111007903,Ventura,4550
6065042902,Riverside,4551
6067005101,Sacramento,4551
6067008120,Sacramento,4551
6037113213,Los Angeles,4552
6037460301,Los Angeles,4552
6085504420,Santa Clara,4552
6037123301,Los Angeles,4553
6037229420,Los Angeles,4553
6059110304,Orange,4553
6065044924,Riverside,4553
6007003300,Butte,4554
6061021046,Placer,4554
6019004215,Fresno,4555
6059088001,Orange,4555
6045010900,Mendocino,4556
6073009202,San Diego,4556
6075025701,San Francisco,4557
6037240300,Los Angeles,4558
6073013907,San Diego,4558
6073000300,San Diego,4559
6059052526,Orange,4560
6065044929,Riverside,4561
6013348000,Contra Costa,4562
6037119700,Los Angeles,4562
6037553602,Los Angeles,4562
6071009800,San Bernardino,4563
6073007600,San Diego,4563
6075035202,San Francisco,4563
6077002702,San Joaquin,4563
6029003806,Kern,4564
6037621001,Los Angeles,4564
6019003900,Fresno,4565
6037534803,Los Angeles,4565
6037604001,Los Angeles,4565
6111000304,Ventura,4565
6007002100,Butte,4566
6037238310,Los Angeles,4566
6065040203,Riverside,4566
6065045228,Riverside,4566
6081605300,San Mateo,4566
6037503402,Los Angeles,4568
6059086501,Orange,4569
6085512019,Santa Clara,4569
6097153501,Sonoma,4569
6037542401,Los Angeles,4570
6037137302,Los Angeles,4571
6075010900,San Francisco,4571
6037571101,Los Angeles,4572
6037603801,Los Angeles,4572
6067004402,Sacramento,4572
6071012500,San Bernardino,4572
6001441601,Alameda,4573
6037571400,Los Angeles,4573
6037620303,Los Angeles,4573
6039000106,Madera,4574
6085501000,Santa Clara,4574
6037228100,Los Angeles,4575
6037212620,Los Angeles,4576
6099002002,Stanislaus,4576
6037404802,Los Angeles,4577
6085506401,Santa Clara,4578
6099003906,Stanislaus,4578
6059021820,Orange,4579
6073014805,San Diego,4579
6081611800,San Mateo,4580
6001427900,Alameda,4581
6037127300,Los Angeles,4581
6085502701,Santa Clara,4581
6071002013,San Bernardino,4583
6111007202,Ventura,4583
6037480102,Los Angeles,4584
6059021921,Orange,4584
6071002016,San Bernardino,4584
6025011400,Imperial,4585
6037138000,Los Angeles,4585
6037910805,Los Angeles,4585
6037123103,Los Angeles,4587
6059110008,Orange,4587
6001437500,Alameda,4588
6037238400,Los Angeles,4588
6111007611,Ventura,4589
6001450101,Alameda,4590
6037134305,Los Angeles,4590
6041112202,Marin,4590
6019003302,Fresno,4591
6037218220,Los Angeles,4591
6067005204,Sacramento,4591
6085512039,Santa Clara,4591
6055201200,Napa,4592
6059099412,Orange,4593
6071007603,San Bernardino,4593
6073015802,San Diego,4593
6013361000,Contra Costa,4594
6019004505,Fresno,4594
6085507906,Santa Clara,4594
6065042733,Riverside,4596
6037433402,Los Angeles,4597
6023011000,Humboldt,4598
6037430003,Los Angeles,4598
6037532302,Los Angeles,4598
6073013903,San Diego,4598
6081601700,San Mateo,4598
6037402303,Los Angeles,4599
6073000202,San Diego,4599
6075021000,San Francisco,4599
6085503401,Santa Clara,4599
6085512024,Santa Clara,4599
6059062635,Orange,4600
6019006502,Fresno,4601
6073012502,San Diego,4601
6037533601,Los Angeles,4602
6037553702,Los Angeles,4605
6085506601,Santa Clara,4606
6029003304,Kern,4607
6111004710,Ventura,4607
6071000103,San Bernardino,4608
6073013906,San Diego,4608
6095253108,Solano,4608
6097150701,Sonoma,4608
6037460000,Los Angeles,4609
6041117000,Marin,4609
6037191610,Los Angeles,4610
6037270100,Los Angeles,4610
6085504314,Santa Clara,4610
6037543905,Los Angeles,4611
6037104203,Los Angeles,4612
6037190510,Los Angeles,4612
6037120108,Los Angeles,4613
6037139303,Los Angeles,4613
6065045502,Riverside,4613
6001427200,Alameda,4614
6037186100,Los Angeles,4614
6037302503,Los Angeles,4614
6067008207,Sacramento,4614
6071007903,San Bernardino,4614
6037651304,Los Angeles,4615
6059062702,Orange,4615
6061021034,Placer,4615
6073008305,San Diego,4615
6037240401,Los Angeles,4616
6037134903,Los Angeles,4617
6059052424,Orange,4617
6061021801,Placer,4617
6065044907,Riverside,4617
6037571502,Los Angeles,4618
6013365003,Contra Costa,4619
6059088602,Orange,4619
6073001700,San Diego,4619
6065042742,Riverside,4620
6071003403,San Bernardino,4620
6101050102,Sutter,4620
6037533104,Los Angeles,4621
6085509107,Santa Clara,4621
6111001507,Ventura,4621
6037222002,Los Angeles,4622
6037650401,Los Angeles,4624
6065043405,Riverside,4624
6037190301,Los Angeles,4625
6037920017,Los Angeles,4625
6065042521,Riverside,4626
6073019503,San Diego,4626
6095252311,Solano,4626
6037242600,Los Angeles,4627
6077005134,San Joaquin,4628
6085503321,Santa Clara,4628
6037651002,Los Angeles,4629
6037601600,Los Angeles,4630
6037213402,Los Angeles,4632
6037297000,Los Angeles,4632
6067004100,Sacramento,4632
6071010901,San Bernardino,4632
6109002100,Tuolumne,4632
6075012800,San Francisco,4634
6085510500,Santa Clara,4634
6087121300,Santa Cruz,4636
6013338101,Contra Costa,4638
6017030902,El Dorado,4638
6037433304,Los Angeles,4638
6037575101,Los Angeles,4639
6037134904,Los Angeles,4641
6067008005,Sacramento,4642
6065031601,Riverside,4643
6037265305,Los Angeles,4644
6077003409,San Joaquin,4644
6081609800,San Mateo,4644
6037271300,Los Angeles,4645
6065042711,Riverside,4645
6037237800,Los Angeles,4646
6059063400,Orange,4646
6083000801,Santa Barbara,4646
6001405200,Alameda,4647
6001435102,Alameda,4647
6037920013,Los Angeles,4648
6073009804,San Diego,4648
6037106604,Los Angeles,4649
6081608600,San Mateo,4649
6033000701,Lake,4650
6037403703,Los Angeles,4650
6013303204,Contra Costa,4652
6037111206,Los Angeles,4652
6037600201,Los Angeles,4652
6059001602,Orange,4652
6089012000,Shasta,4652
6059099406,Orange,4653
6059099404,Orange,4654
6037271600,Los Angeles,4655
6073013505,San Diego,4655
6019001800,Fresno,4657
6059099405,Orange,4658
6071008705,San Bernardino,4658
6085506103,Santa Clara,4659
6059001705,Orange,4660
6071010419,San Bernardino,4660
6037242700,Los Angeles,4662
6037430600,Los Angeles,4666
6073009305,San Diego,4666
6085504202,Santa Clara,4666
6087120600,Santa Cruz,4667
6037531800,Los Angeles,4668
6037621004,Los Angeles,4669
6073003901,San Diego,4669
6037403902,Los Angeles,4670
6037900506,Los Angeles,4670
6059063905,Orange,4670
6029004601,Kern,4671
6073010300,San Diego,4671
6001436500,Alameda,4672
6037460302,Los Angeles,4672
6059086304,Orange,4672
6037433102,Los Angeles,4673
6073017051,San Diego,4673
6037400207,Los Angeles,4674
6067005601,Sacramento,4674
6067005904,Sacramento,4674
6075016300,San Francisco,4674
6037481606,Los Angeles,4675
6107001800,Tulare,4675
6013359204,Contra Costa,4676
6029002821,Kern,4676
6037294620,Los Angeles,4676
6013321103,Contra Costa,4678
6037531504,Los Angeles,4678
6053000501,Monterey,4679
6001442301,Alameda,4680
6079010701,San Luis Obispo,4681
6037124000,Los Angeles,4682
6037532304,Los Angeles,4682
6037601402,Los Angeles,4682
6041119100,Marin,4682
6037119320,Los Angeles,4683
6037433601,Los Angeles,4683
6037502401,Los Angeles,4683
6071003509,San Bernardino,4684
6085503218,Santa Clara,4684
6073014602,San Diego,4685
6025012302,Imperial,4686
6067005505,Sacramento,4686
6077001000,San Joaquin,4686
6095250103,Solano,4686
6097151301,Sonoma,4686
6067007903,Sacramento,4687
6065041302,Riverside,4688
6067004802,Sacramento,4688
6067007602,Sacramento,4689
6037190100,Los Angeles,4690
6037201402,Los Angeles,4690
6037530902,Los Angeles,4690
6057001205,Nevada,4690
6073008337,San Diego,4690
6085503325,Santa Clara,4690
6077005131,San Joaquin,4692
6037604002,Los Angeles,4693
6071007303,San Bernardino,4693
6073017040,San Diego,4693
6095253201,Solano,4693
6019002701,Fresno,4694
6037204600,Los Angeles,4694
6037530500,Los Angeles,4694
6059088502,Orange,4694
6097150203,Sonoma,4694
6037701302,Los Angeles,4695
6037800204,Los Angeles,4695
6059086305,Orange,4695
6085504505,Santa Clara,4695
6097150702,Sonoma,4695
6071001001,San Bernardino,4696
6099003700,Stanislaus,4696
6037104201,Los Angeles,4697
6065041412,Riverside,4697
6013349000,Contra Costa,4698
6037219901,Los Angeles,4698
6077002504,San Joaquin,4699
6097150303,Sonoma,4699
6037433403,Los Angeles,4702
6059021912,Orange,4702
6073008351,San Diego,4702
6037535001,Los Angeles,4703
6053013500,Monterey,4703
6085512200,Santa Clara,4703
6087121800,Santa Cruz,4703
6001428100,Alameda,4704
6037228600,Los Angeles,4704
6067007018,Sacramento,4704
6073018517,San Diego,4704
6099000909,Stanislaus,4704
6059042326,Orange,4705
6065043228,Riverside,4705
6067008008,Sacramento,4706
6111002500,Ventura,4706
6029003812,Kern,4707
6037501803,Los Angeles,4707
6037543202,Los Angeles,4707
6071006601,San Bernardino,4707
6085503803,Santa Clara,4707
6037203800,Los Angeles,4709
6001426200,Alameda,4710
6013355113,Contra Costa,4710
6019004503,Fresno,4710
6065042520,Riverside,4710
6073004000,San Diego,4710
6073009801,San Diego,4710
6037123304,Los Angeles,4711
6071002207,San Bernardino,4711
6083001101,Santa Barbara,4711
6019003702,Fresno,4712
6029002817,Kern,4712
6037128802,Los Angeles,4712
6037203600,Los Angeles,4712
6037239701,Los Angeles,4712
6037123010,Los Angeles,4713
6059099249,Orange,4713
6067007403,Sacramento,4713
6019005510,Fresno,4714
6001450603,Alameda,4715
6037503202,Los Angeles,4715
6085503323,Santa Clara,4715
6037461200,Los Angeles,4716
6067008905,Sacramento,4716
6001420300,Alameda,4717
6037434001,Los Angeles,4717
6037555103,Los Angeles,4717
6095250601,Solano,4717
6037208302,Los Angeles,4718
6013343002,Contra Costa,4719
6037433504,Los Angeles,4719
6037237202,Los Angeles,4720
6037534002,Los Angeles,4720
6059011300,Orange,4720
6037570403,Los Angeles,4722
6085503110,Santa Clara,4722
6001444400,Alameda,4723
6073012600,San Diego,4724
6037104310,Los Angeles,4725
6037297500,Los Angeles,4725
6017031302,El Dorado,4726
6089011900,Shasta,4726
6085512401,Santa Clara,4727
6037124700,Los Angeles,4728
6065044926,Riverside,4729
6073007100,San Diego,4729
6075010300,San Francisco,4729
6007002200,Butte,4730
6037670328,Los Angeles,4730
6073018903,San Diego,4731
6111008202,Ventura,4731
6001437800,Alameda,4732
6111001101,Ventura,4732
6037294110,Los Angeles,4733
6019005522,Fresno,4734
6067009109,Sacramento,4734
6095252305,Solano,4736
6075032601,San Francisco,4738
6041125000,Marin,4741
6073018511,San Diego,4741
6037113234,Los Angeles,4742
6075026004,San Francisco,4743
6013355107,Contra Costa,4744
6037199400,Los Angeles,4744
6037231710,Los Angeles,4744
6073014002,San Diego,4744
6013359105,Contra Costa,4746
6037530102,Los Angeles,4746
6065045706,Riverside,4746
6073018601,San Diego,4748
6067008131,Sacramento,4749
6037401202,Los Angeles,4751
6085512604,Santa Clara,4751
6037235100,Los Angeles,4752
6067007001,Sacramento,4752
6001450300,Alameda,4753
6037134422,Los Angeles,4753
6077005122,San Joaquin,4753
6037480702,Los Angeles,4755
6083002010,Santa Barbara,4756
6037530005,Los Angeles,4757
6073008357,San Diego,4757
6095252707,Solano,4759
6001427700,Alameda,4760
6075022801,San Francisco,4760
6073015704,San Diego,4761
6037111302,Los Angeles,4762
6037228500,Los Angeles,4762
6059110004,Orange,4762
6081610000,San Mateo,4762
6019005503,Fresno,4763
6037408626,Los Angeles,4763
6031000800,Kings,4764
6037920045,Los Angeles,4764
6037109500,Los Angeles,4765
6071009906,San Bernardino,4765
6085504421,Santa Clara,4765
6095252913,Solano,4765
6073009603,San Diego,4766
6067009609,Sacramento,4767
6037534700,Los Angeles,4768
6075045100,San Francisco,4768
6013338203,Contra Costa,4770
6037434003,Los Angeles,4770
6065044605,Riverside,4770
6065040102,Riverside,4772
6073013302,San Diego,4772
6005000303,Amador,4774
6059021922,Orange,4774
6073020209,San Diego,4774
6037541801,Los Angeles,4775
6059099802,Orange,4775
6037900805,Los Angeles,4776
6017031200,El Dorado,4778
6037181400,Los Angeles,4778
6073002401,San Diego,4778
6071001813,San Bernardino,4779
6079011701,San Luis Obispo,4779
6037231720,Los Angeles,4780
6067008509,Sacramento,4780
6067006003,Sacramento,4781
6077005123,San Joaquin,4783
6085507205,Santa Clara,4783
6089010500,Shasta,4783
6071002014,San Bernardino,4784
6037480704,Los Angeles,4785
6037900701,Los Angeles,4785
6037900705,Los Angeles,4785
6001432501,Alameda,4786
6071000504,San Bernardino,4786
6013323000,Contra Costa,4787
6019002903,Fresno,4789
6059099309,Orange,4789
6073012700,San Diego,4789
6107002002,Tulare,4789
6077001400,San Joaquin,4790
6081604400,San Mateo,4790
6013334006,Contra Costa,4791
6037650702,Los Angeles,4791
6059088902,Orange,4791
6081605500,San Mateo,4791
6073002804,San Diego,4793
6019001413,Fresno,4794
6071003803,San Bernardino,4794
6081609500,San Mateo,4794
6075030101,San Francisco,4795
6085507903,Santa Clara,4796
6111003801,Ventura,4796
6013324002,Contra Costa,4799
6037231400,Los Angeles,4799
6037531702,Los Angeles,4799
6037601401,Los Angeles,4801
6071007800,San Bernardino,4801
6037406800,Los Angeles,4802
6059087101,Orange,4802
6067004602,Sacramento,4802
6037570003,Los Angeles,4803
6001440304,Alameda,4805
6005000402,Amador,4805
6073016809,San Diego,4805
6059011712,Orange,4806
6001437702,Alameda,4807
6037216300,Los Angeles,4807
6037430400,Los Angeles,4808
6029000800,Kern,4809
6073020029,San Diego,4809
6095250106,Solano,4809
6019005512,Fresno,4810
6037209300,Los Angeles,4810
6071002028,San Bernardino,4812
6071002019,San Bernardino,4813
6085506101,Santa Clara,4813
6059052505,Orange,4814
6099000601,Stanislaus,4814
6037208620,Los Angeles,4815
6073003404,San Diego,4815
6111004503,Ventura,4815
6037131900,Los Angeles,4816
6059110303,Orange,4816
6071001312,San Bernardino,4816
6037910605,Los Angeles,4817
6065044922,Riverside,4818
6077003306,San Joaquin,4818
6103000600,Tehama,4818
6013360200,Contra Costa,4820
6037401101,Los Angeles,4820
6073020705,San Diego,4820
6037461901,Los Angeles,4821
6037554517,Los Angeles,4821
6073003202,San Diego,4821
6073016302,San Diego,4822
6085504101,Santa Clara,4822
6031001002,Kings,4824
6023000600,Humboldt,4825
6037211910,Los Angeles,4825
6037481712,Los Angeles,4825
6037302302,Los Angeles,4826
6083003004,Santa Barbara,4826
6085505203,Santa Clara,4826
6113011102,Yolo,4826
6037573700,Los Angeles,4827
6079011400,San Luis Obispo,4827
6001423000,Alameda,4828
6037133000,Los Angeles,4828
6037700600,Los Angeles,4829
6059001504,Orange,4829
6007003502,Butte,4830
6059063904,Orange,4830
6037264301,Los Angeles,4831
6037534406,Los Angeles,4831
6067004502,Sacramento,4831
6059110007,Orange,4832
6005000200,Amador,4833
6037408005,Los Angeles,4833
6067008908,Sacramento,4833
6115040100,Yuba,4833
6065042717,Riverside,4835
6073008901,San Diego,4836
6001406601,Alameda,4837
6013345103,Contra Costa,4838
6065042410,Riverside,4838
6037534501,Los Angeles,4839
6039000103,Madera,4839
6059110116,Orange,4839
6001450502,Alameda,4840
6067005702,Sacramento,4840
6001451601,Alameda,4842
6037218120,Los Angeles,4842
6065043248,Riverside,4842
6073017108,San Diego,4842
6067009006,Sacramento,4844
6055200601,Napa,4846
6071010012,San Bernardino,4847
6037221302,Los Angeles,4848
6029002815,Kern,4850
6073020025,San Diego,4850
6037408003,Los Angeles,4851
6009000120,Calaveras,4853
6059063807,Orange,4853
6065042708,Riverside,4853
6065045120,Riverside,4853
6071009910,San Bernardino,4853
6037554406,Los Angeles,4854
6053011101,Monterey,4854
6071003603,San Bernardino,4854
6081606400,San Mateo,4854
6037216900,Los Angeles,4855
6073007903,San Diego,4855
6037216401,Los Angeles,4856
6037403325,Los Angeles,4857
6085512036,Santa Clara,4857
6037203100,Los Angeles,4858
6059062621,Orange,4858
6059088104,Orange,4858
6083002809,Santa Barbara,4858
6037502602,Los Angeles,4859
6079012502,San Luis Obispo,4859
6013374000,Contra Costa,4862
6037227010,Los Angeles,4862
6013324001,Contra Costa,4863
6037199000,Los Angeles,4863
6037575002,Los Angeles,4863
6113010312,Yolo,4863
6037552301,Los Angeles,4864
6073017033,San Diego,4864
6113010203,Yolo,4865
6085503113,Santa Clara,4866
6017030709,El Dorado,4867
6071000108,San Bernardino,4868
6073008363,San Diego,4868
6037131701,Los Angeles,4869
6053014601,Monterey,4869
6085512053,Santa Clara,4869
6001450744,Alameda,4870
6037432901,Los Angeles,4870
6081603802,San Mateo,4870
6111009100,Ventura,4870
6001450604,Alameda,4871
6037651201,Los Angeles,4871
6001450607,Alameda,4872
6013367100,Contra Costa,4874
6037407801,Los Angeles,4875
6047001503,Merced,4875
6059087001,Orange,4875
6073017034,San Diego,4875
6037574902,Los Angeles,4876
6041102203,Marin,4876
6037571504,Los Angeles,4877
6107002904,Tulare,4877
6073020207,San Diego,4879
6081600402,San Mateo,4879
6085504412,Santa Clara,4879
6037137000,Los Angeles,4880
6037216200,Los Angeles,4880
6001435602,Alameda,4881
6041112100,Marin,4881
6059042338,Orange,4882
6037407301,Los Angeles,4883
6001450200,Alameda,4885
6065043306,Riverside,4885
6067008203,Sacramento,4886
6037920116,Los Angeles,4887
6111007512,Ventura,4887
6037575902,Los Angeles,4888
6065031100,Riverside,4888
6029003803,Kern,4891
6065042709,Riverside,4891
6065044916,Riverside,4891
6067009326,Sacramento,4892
6071001200,San Bernardino,4892
6071001702,San Bernardino,4892
6073000900,San Diego,4892
6073013801,San Diego,4894
6059110010,Orange,4895
6075016700,San Francisco,4895
6019004704,Fresno,4896
6065043235,Riverside,4896
6013341000,Contra Costa,4897
6023011100,Humboldt,4897
6037540902,Los Angeles,4897
6057000502,Nevada,4897
6065040814,Riverside,4900
6059062620,Orange,4902
6037481103,Los Angeles,4903
6073005200,San Diego,4904
6037139001,Los Angeles,4907
6065041904,Riverside,4907
6075016100,San Francisco,4907
6077003109,San Joaquin,4907
6007003700,Butte,4908
6059042327,Orange,4908
6037575202,Los Angeles,4909
6071003605,San Bernardino,4910
6085511200,Santa Clara,4912
6037241120,Los Angeles,4913
6067003202,Sacramento,4914
6067007802,Sacramento,4915
6059110114,Orange,4916
6071003101,San Bernardino,4916
6073009301,San Diego,4916
6073010012,San Diego,4916
6059021816,Orange,4917
6071000207,San Bernardino,4918
6019005801,Fresno,4919
6037670413,Los Angeles,4919
6073017052,San Diego,4919
6037123510,Los Angeles,4920
6059110012,Orange,4920
6065044904,Riverside,4920
6037408212,Los Angeles,4921
6059099212,Orange,4921
6067009328,Sacramento,4921
6037433305,Los Angeles,4922
6085502903,Santa Clara,4923
6037501503,Los Angeles,4924
6071003611,San Bernardino,4924
6095252911,Solano,4924
6037231300,Los Angeles,4925
6075010800,San Francisco,4925
6037265303,Los Angeles,4926
6037134720,Los Angeles,4927
6037310202,Los Angeles,4927
6037402102,Los Angeles,4927
6065030501,Riverside,4927
6071001309,San Bernardino,4927
6067004009,Sacramento,4928
6001433500,Alameda,4929
6067004006,Sacramento,4929
6037920107,Los Angeles,4930
6097151203,Sonoma,4930
6071010011,San Bernardino,4931
6029004101,Kern,4932
6067005102,Sacramento,4932
6085503111,Santa Clara,4932
6099000911,Stanislaus,4932
6029004402,Kern,4934
6001406700,Alameda,4935
6037191201,Los Angeles,4935
6053013700,Monterey,4935
6067008134,Sacramento,4935
6071002107,San Bernardino,4936
6097151307,Sonoma,4936
6019007300,Fresno,4937
6037201401,Los Angeles,4937
6037231800,Los Angeles,4937
6073009510,San Diego,4938
6053010101,Monterey,4939
6065041702,Riverside,4939
6081601501,San Mateo,4939
6037403304,Los Angeles,4940
6085501700,Santa Clara,4941
6059110606,Orange,4942
6037575802,Los Angeles,4945
6085503327,Santa Clara,4945
6019005703,Fresno,4947
6067007204,Sacramento,4947
6077003403,San Joaquin,4947
6037500404,Los Angeles,4948
6065043009,Riverside,4948
6081611300,San Mateo,4948
6085503602,Santa Clara,4948
6013359103,Contra Costa,4949
6059042113,Orange,4949
6073021900,San Diego,4949
6085504410,Santa Clara,4949
6065043254,Riverside,4950
6095252313,Solano,4950
6037535804,Los Angeles,4952
6037301204,Los Angeles,4953
6075030102,San Francisco,4953
6067008801,Sacramento,4954
6029003600,Kern,4955
6073016401,San Diego,4955
6085503211,Santa Clara,4955
6037122120,Los Angeles,4956
6047001200,Merced,4956
6071000503,San Bernardino,4957
6021010200,Glenn,4958
6075021500,San Francisco,4958
6089012601,Shasta,4958
6037139701,Los Angeles,4959
6059088402,Orange,4959
6067009323,Sacramento,4959
6013358000,Contra Costa,4960
6067004010,Sacramento,4960
6025010700,Imperial,4961
6037237300,Los Angeles,4961
6037501002,Los Angeles,4961
6037482202,Los Angeles,4964
6085501800,Santa Clara,4965
6019002800,Fresno,4966
6001436602,Alameda,4967
6037239202,Los Angeles,4967
6001440336,Alameda,4968
6037408401,Los Angeles,4968
6067008125,Sacramento,4968
6037115202,Los Angeles,4969
6075020900,San Francisco,4969
6081600100,San Mateo,4969
6071006402,San Bernardino,4970
6085500600,Santa Clara,4970
6017030200,El Dorado,4971
6037192610,Los Angeles,4971
6073013412,San Diego,4971
6037405102,Los Angeles,4973
6073002702,San Diego,4973
6067008010,Sacramento,4974
6067009404,Sacramento,4975
6113011500,Yolo,4975
6037275302,Los Angeles,4978
6067004203,Sacramento,4978
6077003213,San Joaquin,4979
6059088203,Orange,4980
6071003404,San Bernardino,4980
6071004510,San Bernardino,4981
6059021918,Orange,4982
6067009618,Sacramento,4982
6071001810,San Bernardino,4982
6037482101,Los Angeles,4983
6059087601,Orange,4983
6073003902,San Diego,4983
6073014001,San Diego,4983
6085506802,Santa Clara,4983
6071004509,San Bernardino,4984
6037533401,Los Angeles,4985
6019007600,Fresno,4986
6071009908,San Bernardino,4986
6023001200,Humboldt,4987
6065045110,Riverside,4987
6085502101,Santa Clara,4987
6037121010,Los Angeles,4989
6073017810,San Diego,4990
6037403721,Los Angeles,4991
6037240800,Los Angeles,4992
6037405202,Los Angeles,4992
6037406602,Los Angeles,4992
6073003113,San Diego,4992
6097152906,Sonoma,4992
6017031402,El Dorado,4993
6073008328,San Diego,4993
6081600600,San Mateo,4993
6095252704,Solano,4993
6037241202,Los Angeles,4994
6037531602,Los Angeles,4994
6073002712,San Diego,4994
6037553601,Los Angeles,4995
6037920031,Los Angeles,4996
6083001604,Santa Barbara,4998
6037430101,Los Angeles,4999
6085509102,Santa Clara,4999
6007002400,Butte,5000
6037192520,Los Angeles,5000
6059063605,Orange,5000
6071000404,San Bernardino,5000
6071003507,San Bernardino,5000
6083001601,Santa Barbara,5000
6013355115,Contra Costa,5001
6065044911,Riverside,5001
6079012302,San Luis Obispo,5001
6085502002,Santa Clara,5001
6085512309,Santa Clara,5001
6053010504,Monterey,5002
6065043279,Riverside,5002
6107000100,Tulare,5002
6037400603,Los Angeles,5003
6059063702,Orange,5003
6087120400,Santa Cruz,5004
6037234600,Los Angeles,5005
6001401000,Alameda,5007
6019006404,Fresno,5007
6029003113,Kern,5007
6037408301,Los Angeles,5008
6037191410,Los Angeles,5009
6037430102,Los Angeles,5009
6037301000,Los Angeles,5010
6085511911,Santa Clara,5011
6037101110,Los Angeles,5012
6057000801,Nevada,5012
6071001305,San Bernardino,5012
6067008705,Sacramento,5013
6071004001,San Bernardino,5014
6083002011,Santa Barbara,5015
6001408300,Alameda,5016
6037407701,Los Angeles,5018
6037576502,Los Angeles,5018
6037106510,Los Angeles,5020
6037535502,Los Angeles,5021
6037701501,Los Angeles,5021
6023000800,Humboldt,5023
6037577300,Los Angeles,5023
6037702201,Los Angeles,5023
6059099411,Orange,5023
6079010503,San Luis Obispo,5023
6037211500,Los Angeles,5024
6037297110,Los Angeles,5024
6037242300,Los Angeles,5025
6065041202,Riverside,5025
6065042507,Riverside,5025
6085508203,Santa Clara,5026
6029000700,Kern,5027
6085509902,Santa Clara,5027
6111008004,Ventura,5027
6013343001,Contra Costa,5028
6037403401,Los Angeles,5028
6037403403,Los Angeles,5028
6059075813,Orange,5028
6037122420,Los Angeles,5029
6059074107,Orange,5029
6073008702,San Diego,5029
6001409700,Alameda,5030
6037500202,Los Angeles,5030
6037132102,Los Angeles,5031
6111008002,Ventura,5031
6037542105,Los Angeles,5032
6037670324,Los Angeles,5033
6111008800,Ventura,5033
6081606000,San Mateo,5034
6037189902,Los Angeles,5037
6047000702,Merced,5037
6073015902,San Diego,5038
6037503802,Los Angeles,5039
6065043702,Riverside,5039
6073003502,San Diego,5039
6013368001,Contra Costa,5040
6059032054,Orange,5040
6037106406,Los Angeles,5042
6037402101,Los Angeles,5042
6059087102,Orange,5042
6067007904,Sacramento,5042
6075026003,San Francisco,5042
6077002300,San Joaquin,5042
6037551501,Los Angeles,5043
6059089104,Orange,5043
6103000300,Tehama,5043
6065044200,Riverside,5045
6037603702,Los Angeles,5047
6065045214,Riverside,5048
6037119900,Los Angeles,5051
6113010204,Yolo,5051
6037117201,Los Angeles,5052
6065042402,Riverside,5052
6085510700,Santa Clara,5052
6073020810,San Diego,5053
6073014601,San Diego,5054
6107001501,Tulare,5054
6037310800,Los Angeles,5055
6037400800,Los Angeles,5055
6037232500,Los Angeles,5056
6037404000,Los Angeles,5056
6059032013,Orange,5056
6007002300,Butte,5057
6037209102,Los Angeles,5057
6001404400,Alameda,5058
6029005402,Kern,5058
6037131300,Los Angeles,5058
6037195500,Los Angeles,5058
6059062641,Orange,5058
6075026302,San Francisco,5058
6099003201,Stanislaus,5058
6037480012,Los Angeles,5060
6019002501,Fresno,5061
6073002402,San Diego,5061
6019005702,Fresno,5062
6059087106,Orange,5062
6085503711,Santa Clara,5062
6063000300,Plumas,5063
6037139301,Los Angeles,5064
6059075815,Orange,5065
6007001702,Butte,5066
6037238100,Los Angeles,5066
6037576401,Los Angeles,5066
6095253101,Solano,5066
6037553000,Los Angeles,5067
6065041004,Riverside,5068
6065043272,Riverside,5068
6085500902,Santa Clara,5068
6067009612,Sacramento,5069
6065044522,Riverside,5070
6083002928,Santa Barbara,5070
6013307102,Contra Costa,5072
6037554700,Los Angeles,5072
6053010506,Monterey,5073
6059032050,Orange,5074
6099000304,Stanislaus,5074
6037462301,Los Angeles,5075
6083002005,Santa Barbara,5075
6037294410,Los Angeles,5076
6073016609,San Diego,5076
6111005304,Ventura,5077
6037920110,Los Angeles,5078
6037404402,Los Angeles,5079
6073002202,San Diego,5079
6089010803,Shasta,5080
6019005509,Fresno,5081
6085505008,Santa Clara,5081
6097153600,Sonoma,5081
6047000301,Merced,5082
6067005404,Sacramento,5082
6085508704,Santa Clara,5083
6037276500,Los Angeles,5084
6085504318,Santa Clara,5085
6037402403,Los Angeles,5086
6077005127,San Joaquin,5086
6037408141,Los Angeles,5087
