CensusTract,pop2010,pct2010gq,City,ZIP,County_FIPS,County_Name,UrbanType,hpi2score,hpi2_pctile_pos,hpi2_pctile_neg,hpi_top25pct,quintiles,quartiles,education,education_pctile,bachelorsed,bachelorsed_pctile,abovepoverty,abovepoverty_pctile
6059110118,2668,0,Cypress,90630,6059,Orange,urban_area,0.843907343,94.08443475,5.915565251,Yes,1,1,0.782098676,85.33299115,66.8,93.21185679,93.68058215,97.95970743
6059110201,7483,0.3,Buena Park,90620,6059,Orange,urban_area,-0.18785573,38.59874246,61.40125754,No,4,3,-0.250806066,37.57218016,31.5,57.94944181,63.81948986,45.88733479
6059110202,7762,2.5,Anaheim,92804,6059,Orange,urban_area,-0.160306665,40.29257026,59.70742974,No,3,3,-0.363728836,30.21942769,26.9,50.78916977,66.60220994,50.01924804
6059110203,5393,0.4,Buena Park,90620,6059,Orange,urban_area,0.088278763,54.98524317,45.01475683,No,3,2,-0.398959896,28.35878352,30,55.60118055,78.19326904,69.74207622
6059110301,6729,0.2,Buena Park,90620,6059,Orange,urban_area,0.176561146,60.4003593,39.5996407,No,2,2,-0.148308035,44.28333119,27.3,51.50776338,74.3175853,62.58180418
6059110302,6033,0.4,Buena Park,90620,6059,Orange,urban_area,-0.123724489,42.35852688,57.64147312,No,3,3,-1.095492013,4.362889773,19.4,37.46952393,69.72069027,54.63877839
6059110303,4986,0.7,Buena Park,90620,6059,Orange,urban_area,0.097429379,55.5370204,44.4629796,No,3,2,-1.282866297,2.540741691,26.1,49.60862312,84.72652219,83.16437829
6059110304,4612,0.9,Buena Park,90620,6059,Orange,urban_area,0.461776101,77.95457462,22.04542538,Yes,2,1,0.474521638,74.97754395,32.8,60.10522264,84.53770197,82.83074554
6059110401,4953,0.2,Buena Park,90620,6059,Orange,urban_area,0.344155848,70.83279867,29.16720133,No,2,2,0.121516778,59.72026177,32.2,59.23264468,86.65057557,86.98832285
6059110402,5459,3.3,Buena Park,90620,6059,Orange,urban_area,-0.098968261,43.78288207,56.21711793,No,3,3,-0.498246597,22.4560503,19.8,38.31643783,56.79148311,35.50622353
6059110500,8631,0.8,Buena Park,90620,6059,Orange,urban_area,-0.556006007,17.46439112,82.53560888,No,5,4,-0.26969609,36.23764917,19.2,37.08456307,38.44131006,14.0639035
6059110603,8540,1,Buena Park,90621,6059,Orange,urban_area,-0.391684257,25.92069806,74.07930194,No,4,3,-0.253096972,37.37969973,23.6,45.52803798,60.65108149,41.46028487
6059110604,8117,1.1,Buena Park,90621,6059,Orange,urban_area,0.346780204,71.05094315,28.94905685,No,2,2,0.833992708,87.12947517,54.5,84.10111639,77.23939235,68.09957654
6059110605,6638,0.2,Fullerton,92833,6059,Orange,urban_area,0.146699664,58.38573078,41.61426922,No,3,2,0.800364863,85.94892853,56.8,86.07724881,72.27738132,58.93750802
6059110606,4590,0.1,Buena Park,90621,6059,Orange,urban_area,-0.413416755,24.81714359,75.18285641,No,4,4,-0.926603111,6.557166688,24.5,46.97805723,50.3665373,27.19106891
6059110607,3845,0.7,Buena Park,90621,6059,Orange,urban_area,0.211426035,62.37649172,37.62350828,No,2,2,0.407702131,72.48813037,35.5,63.82651097,75.49787424,64.48094444
6059980000,19,52.6,Anaheim,92802,6059,Orange,urban_area,,,,,,,,,,,,
6059990100,0,,,,6059,Orange,no_data,,,,,,,,,,,,
6061020104,1288,0,,96145,6061,Placer,rural,,,,,,,,,,,,
6061020105,1352,0,,96140,6061,Placer,rural,,,,,,,,,,,,
6061020106,1719,0,,96143,6061,Placer,urban_cluster,0.313853248,68.94649044,31.05350956,No,2,2,-0.325639997,32.86282561,42.3,72.1416656,68.52613036,52.75247017
6061020107,3510,2.3,Kings Beach,96143,6061,Placer,urban_cluster,-0.020235562,48.41524445,51.58475555,No,3,3,0.531875427,77.01783652,22.9,44.23200308,42.32415902,17.9006801
6061020200,6146,0,,95631,6061,Placer,rural,0.286500506,67.47080713,32.52919287,No,2,2,0.179943396,62.5433081,24.6,47.15770563,74.10593792,62.28666752
6061020300,4520,2.4,Auburn,95603,6061,Placer,urban_cluster,0.029434354,51.18696266,48.81303734,No,3,2,-0.051157265,50.28872065,20.4,39.54831259,73.13466278,60.54151161
6061020401,2129,4.7,Auburn,95603,6061,Placer,urban_cluster,-0.233737853,35.58321571,64.41678429,No,4,3,0.182246675,62.67162838,26.2,49.69844732,54.94011976,32.87565764
6061020402,3396,1.4,,95603,6061,Placer,urban_cluster,0.279854711,66.99602207,33.00397793,No,2,2,0.51080362,76.09393045,43.7,73.74566919,71.59183673,57.74412935
6061020501,2879,0.5,,95658,6061,Placer,rural,0.325818627,69.70358014,30.29641986,No,2,2,-0.064816894,49.50596689,33.6,61.18311305,78.96147404,71.07660721
6061020502,4103,0.1,,95603,6061,Placer,urban_cluster,0.441508191,76.81252406,23.18747594,Yes,2,1,0.806730608,86.17990504,35.4,63.68535866,79.87344853,73.09123572
6061020601,6911,0.1,Granite Bay,95746,6061,Placer,urban_area,0.682971586,88.66931862,11.33068138,Yes,1,1,0.260825742,66.41858078,59.2,87.84806878,89.45276269,92.13396638
6061020602,6970,0.4,,95650,6061,Placer,urban_area,0.142610221,58.20608238,41.79391762,No,3,2,-0.900272475,6.993455665,41,70.537662,85.20518359,84.19094059
6061020604,5589,0.4,Granite Bay,95746,6061,Placer,urban_area,0.683723088,88.70781471,11.29218529,Yes,1,1,0.772481133,85.07635057,47.1,77.28730912,88.71956009,90.90209162
6061020605,5826,0.2,Granite Bay,95746,6061,Placer,urban_area,0.527883575,81.35506224,18.64493776,Yes,1,1,0.334844421,69.48543565,57.4,86.52636982,92.24353628,96.24021558
6061020606,4303,0,Granite Bay,95746,6061,Placer,urban_area,0.754966294,91.59502117,8.404978827,Yes,1,1,0.354620783,70.25535737,58.3,87.24496343,89.5,92.21095855
6061020710,4387,0.8,Roseville,95661,6061,Placer,urban_area,0.496726487,79.64840241,20.35159759,Yes,2,1,-0.040424851,50.95598614,45.3,75.3111767,84.24452134,82.15064802
6061020711,4372,0,Roseville,95661,6061,Placer,urban_area,0.170200455,59.86141409,40.13858591,No,3,2,0.244235407,65.58449891,45.6,75.55498524,72.10537968,58.64237136
6061020712,3560,1.6,Roseville,95661,6061,Placer,urban_area,-0.163538411,39.99743359,60.00256641,No,4,3,-1.243012739,2.938534582,21.6,41.57577313,64.83691329,47.20903375
6061020713,3222,9.2,Roseville,95661,6061,Placer,urban_area,-0.276465224,32.97831387,67.02168613,No,4,3,-1.370597369,2.014628513,31.9,58.65520339,68.43707713,52.62414988
6061020714,3660,0.8,Roseville,95661,6061,Placer,urban_area,0.636721023,86.78301039,13.21698961,Yes,1,1,0.277355694,67.0986783,33.2,60.5800077,85.65239551,85.07635057
6061020715,3059,0.6,Roseville,95661,6061,Placer,urban_area,0.120026016,56.75606313,43.24393687,No,3,2,-1.38562588,1.924804312,30.3,55.99897344,78.145917,69.65225202
6061020717,3118,0.1,Roseville,95661,6061,Placer,urban_area,0.662891911,87.68125241,12.31874759,Yes,1,1,0.533696745,77.09482869,46.8,76.90234826,86.79306963,87.36045169
6061020805,3902,0,Roseville,95678,6061,Placer,urban_area,0.248296558,64.85307327,35.14692673,No,2,2,0.442712904,73.79699731,27.3,51.50776338,70.86107412,56.60207879
6061020806,3494,0.2,Roseville,95678,6061,Placer,urban_area,0.212041409,62.42781984,37.57218016,No,2,2,0.099172549,58.68086745,21,40.56204286,68.04990507,51.98254844
6061020901,2605,3.5,Roseville,95678,6061,Placer,urban_area,-0.490912723,20.69806236,79.30193764,No,4,4,-0.890115423,7.198768125,15.1,28.6154241,49.98010346,26.67778776
6061020908,6706,1.7,,95747,6061,Placer,urban_area,-0.08038699,44.92493263,55.07506737,No,3,3,-0.531783827,20.45425382,18,34.49249326,54.44361464,32.18272809
6061021003,6210,1.3,Roseville,95678,6061,Placer,urban_area,0.161862829,59.32246888,40.67753112,No,3,2,-0.176991832,42.35852688,31.9,58.65520339,70.47697368,55.89631721
6061021034,3901,0,Roseville,95678,6061,Placer,urban_area,0.751936683,91.49236494,8.507635057,Yes,1,1,0.618795808,80.37982805,46.6,76.63287566,90.63859007,94.07160272
6061021035,7431,0.1,Roseville,95747,6061,Placer,urban_area,0.626370006,86.42371359,13.57628641,Yes,1,1,0.292059186,67.66328757,34.2,62.20967535,90.33527895,93.54548954
6061021037,2135,0,Roseville,95747,6061,Placer,urban_area,0.244196753,64.55793661,35.44206339,No,2,2,-0.319153967,33.37610676,42.7,72.69344283,70.85450346,56.5635827
6061021038,7632,0.2,Roseville,95747,6061,Placer,urban_area,0.595468682,84.93519825,15.06480175,Yes,1,1,0.633474698,80.803285,34,61.85037854,81.19152449,75.72180162
6061021039,1771,0,Roseville,95747,6061,Placer,urban_area,0.349525021,71.33324779,28.66675221,No,2,2,0.609466715,80.16168356,49.8,79.93070704,89.8137369,92.59591941
6061021040,3493,0,Roseville,95747,6061,Placer,urban_area,0.344199343,70.84563069,29.15436931,No,2,2,0.308877664,68.42037726,31.6,58.10342615,76.02040816,65.622995
6061021043,3355,0,Roseville,95747,6061,Placer,urban_area,0.798008998,92.9038881,7.096111895,Yes,1,1,0.577060427,78.85281663,48.4,78.6603362,91.91889509,95.84242269
6061021044,5719,0.6,Roseville,95747,6061,Placer,urban_area,0.715738908,90.04234569,9.957654305,Yes,1,1,0.591865399,79.39176184,42.1,71.83369691,85.44944695,84.58873348
6061021045,2962,0.1,Roseville,95678,6061,Placer,urban_area,0.171662823,60.00256641,39.99743359,No,3,2,-0.422428095,27.01142051,23.9,46.04131913,70.85947302,56.58924676
6061021046,4754,0,Roseville,95678,6061,Placer,urban_area,0.142176017,58.1675863,41.8324137,No,3,2,-0.169996669,42.73065572,23.2,44.83510843,72.14365881,58.73219556
6061021103,3797,0.1,Rocklin,95677,6061,Placer,urban_area,0.023317682,50.7121776,49.2878224,No,3,2,-0.105425952,46.90106506,19.1,36.87925061,60.53706947,41.22930835
6061021106,2230,0.2,Rocklin,95677,6061,Placer,urban_area,0.45722946,77.71076607,22.28923393,Yes,2,1,0.047020554,55.66534069,36.2,64.96856153,81.36272545,76.18375465
6061021108,2668,0,Rocklin,95677,6061,Placer,urban_area,-0.020637679,48.37674836,51.62325164,No,3,3,0.027892168,54.77993071,12,21.46798409,63.52504638,45.45104581
6061021109,5012,3.5,,95677,6061,Placer,urban_area,0.587613058,84.51174131,15.48825869,Yes,1,1,0.401646704,72.10316951,42.8,72.84742718,87.63419483,88.79763891
6061021122,3463,0,Rocklin,95765,6061,Placer,urban_area,0.867383057,94.64904401,5.350955986,Yes,1,1,1.152111665,94.9570127,56.7,85.98742461,90.62228654,94.04593866
6061021123,7397,0.1,Rocklin,95765,6061,Placer,urban_area,0.654048736,87.43744386,12.56255614,Yes,1,1,0.048018224,55.71666881,47.4,77.58244578,91.61459635,95.41896574
6061021128,2686,0.4,Rocklin,95677,6061,Placer,urban_area,0.572772629,83.78031567,16.21968433,Yes,1,1,-0.067312196,49.41614269,30.3,55.99897344,84.2983317,82.25330425
6061021129,3204,0.3,Rocklin,95677,6061,Placer,urban_area,0.160112229,59.20698062,40.79301938,No,3,2,0.270628515,66.8292057,27.2,51.32811497,74.34701493,62.59463621
6061021130,2641,0,Rocklin,95765,6061,Placer,urban_area,0.155841842,58.92467599,41.07532401,No,3,2,0.430806663,73.30938021,31.4,57.80828949,60.21397526,40.74169126
6061021131,5142,3.5,Rocklin,95765,6061,Placer,urban_area,0.265741392,66.03361992,33.96638008,No,2,2,-0.221817968,39.39432824,34.2,62.20967535,83.47947389,80.68779674
6061021203,6536,0.2,Loomis,95650,6061,Placer,urban_area,0.281963077,67.13717439,32.86282561,No,2,2,-0.053540023,50.09624022,35.9,64.48094444,87.08056171,87.87373284
6061021204,2482,0.9,,95663,6061,Placer,rural,0.555979964,82.84357757,17.15642243,Yes,1,1,0.754558234,84.56306942,40.7,70.21686129,80.88,75.11869627
6061021304,5307,0.3,,95648,6061,Placer,rural,0.027865877,51.09713846,48.90286154,No,3,2,-0.466281526,24.16271012,22.5,43.46208136,72.01212986,58.44989093
6061021309,9552,2.5,Rocklin,95765,6061,Placer,urban_area,0.515286616,80.79045297,19.20954703,Yes,1,1,0.160764645,61.63223406,49.2,79.46875401,84.26414745,82.20197613
6061021322,8762,0.7,,95747,6061,Placer,urban_area,0.227806352,63.4800462,36.5199538,No,2,2,-0.628471803,15.77056333,39,68.40754523,80.21480237,73.68150905
6061021401,2569,0,Lincoln,95648,6061,Placer,urban_area,-0.213508748,36.98190684,63.01809316,No,4,3,-0.612898955,16.41216476,12,21.46798409,62.76132404,44.41165148
6061021403,7000,1.5,Lincoln,95648,6061,Placer,urban_area,-0.296224771,31.695111,68.304889,No,4,3,0.114652501,59.34813294,12.9,23.67509303,44.94826926,20.89054279
6061021501,5979,13.4,,95603,6061,Placer,urban_cluster,0.086581147,54.83125882,45.16874118,No,3,2,-0.469926709,23.90606955,26.4,50.01924804,77.08154506,67.68895162
6061021502,3554,1.5,North Auburn,95603,6061,Placer,urban_cluster,0.508144146,80.27717182,19.72282818,Yes,1,1,0.540421644,77.3643013,34.2,62.20967535,78.10998398,69.61375593
6061021603,4549,2.9,North Auburn,95602,6061,Placer,urban_cluster,-0.556824533,17.40023098,82.59976902,No,5,4,-0.365242167,30.15526755,18,34.49249326,44.40095673,20.17194919
6061021604,3161,0.8,,95602,6061,Placer,rural,0.34726516,71.10227127,28.89772873,No,2,2,0.218078888,64.23713589,32.4,59.54061337,83.17510549,80.02053125
6061021801,4522,1.7,,95602,6061,Placer,urban_cluster,0.540544071,82.08648787,17.91351213,Yes,1,1,0.068636455,56.98703965,41.6,71.25625561,80.54327227,74.2846144
6061021802,5676,3.7,,95602,6061,Placer,urban_cluster,-0.093908163,44.05235468,55.94764532,No,3,3,-0.344977292,31.46413448,21.3,41.07532401,61.79417846,42.89747209
6061021901,3060,4.4,,95703,6061,Placer,rural,0.255163009,65.32785833,34.67214167,No,2,2,0.595934658,79.55857821,22.4,43.17977672,72.50485437,59.373797
6061021902,4454,1.3,Meadow Vista,95722,6061,Placer,urban_cluster,0.425434678,76.05543436,23.94456564,Yes,2,1,-0.080230905,48.51790068,37.1,66.11061209,80.3821373,73.95098165
6061022002,6481,0.2,,95713,6061,Placer,rural,0.151870817,58.68086745,41.31913255,No,3,2,-0.340719456,31.77210317,24.3,46.63159245,67.06652126,50.69934557
6061022011,1686,0,,96161,6061,Placer,urban_cluster,0.8322563,93.80213012,6.197869883,Yes,1,1,1.007797514,91.53086103,47.8,78.03156679,84.80543545,83.34402669
6061022013,2934,1.6,,95701,6061,Placer,rural,0.211891514,62.41498781,37.58501219,No,2,2,-0.282767059,35.46772745,25.3,48.40241242,73.54709419,61.29860131
6061022014,1736,5.2,,95724,6061,Placer,rural,0.631415345,86.60336199,13.39663801,Yes,1,1,0.648914722,81.32939818,46.8,76.90234826,80.16949153,73.6173489
6061022100,961,0,,96145,6061,Placer,rural,,,,,,,,,,,,
6061022200,909,0.8,,96145,6061,Placer,rural,,,,,,,,,,,,
6061022300,709,0,,96142,6061,Placer,rural,,,,,,,,,,,,
6061022400,4396,0.3,Roseville,95661,6061,Placer,urban_area,0.624997288,86.34672142,13.65327858,Yes,1,1,1.024251166,92.01847812,54.8,84.40908508,76.45288261,66.36725266
6061022500,3879,0,,95747,6061,Placer,urban_area,0.557944458,82.97189786,17.02810214,Yes,1,1,0.247815911,65.77697934,44.9,74.91338381,89.83591613,92.6344155
6061022600,4840,0.6,Roseville,95678,6061,Placer,urban_area,0.235033985,63.91633517,36.08366483,No,2,2,0.255717839,66.13627615,37.1,66.11061209,72.75231163,59.77158989
6061022800,4320,0.2,Roseville,95678,6061,Placer,urban_area,0.657991472,87.54010009,12.45989991,Yes,1,1,0.43797546,73.5275247,52.1,81.99666367,87.81988189,89.04144745
6061022900,5175,0,Rocklin,95765,6061,Placer,urban_area,0.541031836,82.12498396,17.87501604,Yes,1,1,0.694615813,82.93340177,44.6,74.65674323,80.49709724,74.23328628
6061023000,3191,0,Rocklin,95765,6061,Placer,urban_area,0.718661367,90.17066598,9.829334018,Yes,1,1,0.477897311,75.09303221,48.5,78.78865649,88.40321142,90.32465033
6061023100,6491,0,Roseville,95747,6061,Placer,urban_area,0.893087873,95.22648531,4.773514693,Yes,1,1,0.714809021,83.45951495,54.9,84.51174131,93.35548173,97.65173874
6061023200,4960,0,,95648,6061,Placer,urban_area,0.550843629,82.53560888,17.46439112,Yes,1,1,0.366608759,70.65315026,37.8,66.94469396,83.27483327,80.31566791
6061023300,4365,0,Lincoln,95648,6061,Placer,urban_area,0.371737006,72.55229052,27.44770948,No,2,2,0.248638758,65.8026434,48.4,78.6603362,88.19051762,89.84986526
6061023400,4479,0.1,Lincoln,95648,6061,Placer,urban_area,0.484466594,78.96830489,21.03169511,Yes,2,1,0.264149279,66.53406904,30.1,55.74233286,80.90929155,75.19568844
6061023500,5159,0,Lincoln,95648,6061,Placer,urban_area,0.581593968,84.16527653,15.83472347,Yes,1,1,0.120001969,59.61760554,47.3,77.49262158,89.24886878,91.73617349
6061023600,4565,0,Lincoln,95648,6061,Placer,urban_area,-0.375664241,26.71628384,73.28371616,No,4,3,0.705596073,83.26703452,40.2,69.75490825,83.40406522,80.54664442
6061023700,3347,0,Lincoln,95648,6061,Placer,urban_area,-0.045640474,46.93956114,53.06043886,No,3,3,0.553462831,77.95457462,40.1,69.62658796,85.51373955,84.71705377
6061023800,3257,0.8,,95648,6061,Placer,urban_area,0.257024757,65.49467471,34.50532529,No,2,2,0.488442326,75.42666496,35.2,63.45438214,86.35367762,86.50070576
6061023900,3100,0,Lincoln,95648,6061,Placer,urban_area,0.441030894,76.77402797,23.22597203,Yes,2,1,0.03044082,54.86975491,22.9,44.23200308,83.04660619,79.71256256
6061990000,0,,,,6061,Placer,no_data,,,,,,,,,,,,
6063000100,5500,4.3,Quincy,95971,6063,Plumas,rural,-0.113245758,43.06428846,56.93571154,No,3,3,-0.481709123,23.29013217,19.4,37.46952393,60.14828545,40.54921083
6063000201,1844,0.1,Graeagle,96103,6063,Plumas,rural,0.194088917,61.40125754,38.59874246,No,2,2,-0.406715362,27.96099063,37.3,66.39291672,82.76856525,79.00680098
6063000202,1161,0,,95981,6063,Plumas,rural,,,,,,,,,,,,
6063000300,4760,0.5,,96122,6063,Plumas,urban_cluster,-0.529029179,18.72192994,81.27807006,No,5,4,-1.333750116,2.207108944,18.3,35.2239189,55.21014673,33.31194662
6063000400,2785,0,Crescent Mills,95934,6063,Plumas,rural,-0.189228052,38.53458232,61.46541768,No,4,3,-0.19308861,41.15231618,15.1,28.6154241,57.56578947,36.76376235
6063000501,2146,0.6,,96020,6063,Plumas,rural,-0.089505856,44.36032337,55.63967663,No,3,3,-0.485640703,23.02065957,14.4,27.07558065,68.62358165,52.88079045
6063000502,1811,0,Lake Almanor West,96020,6063,Plumas,rural,-0.167091271,39.80495316,60.19504684,No,4,3,-0.460225103,24.54767099,34,61.85037854,82.69319759,78.86564866
6065030101,1226,0,Riverside,92507,6065,Riverside,urban_area,,,,,,,,,,,,
6065030103,2105,1.1,Riverside,92501,6065,Riverside,urban_area,-0.746416453,9.264724753,90.73527525,No,5,4,-0.406981113,27.92249455,18.1,34.71063775,37.03389831,12.71654049
6065030104,6922,0,Riverside,92501,6065,Riverside,urban_area,-0.333174516,29.33401771,70.66598229,No,4,3,0.141351124,60.68266393,14.7,27.70435006,55.11821252,33.14513025
6065030200,4633,1.8,Riverside,92501,6065,Riverside,urban_area,0.037660467,51.64891569,48.35108431,No,3,2,0.038111956,55.21621968,31.2,57.47465674,65.27403414,47.82497113
6065030300,4497,29.6,Riverside,92501,6065,Riverside,urban_area,-1.173425678,0.975234185,99.02476582,No,5,4,-1.689090037,1.065058386,13.4,24.75298345,43.81280505,19.49185166
6065030400,6414,1.3,Riverside,92507,6065,Riverside,urban_area,-0.824260141,6.749647119,93.25035288,No,5,4,-0.323933894,32.9911459,6.6,8.520467086,40.29046264,15.82189144
6065030501,5095,1.1,Riverside,92507,6065,Riverside,urban_area,-0.893557487,4.850506865,95.14949313,No,5,4,-0.322045568,33.11946619,14.9,28.11497498,33.36188437,9.354548954
6065030502,2220,5.6,Riverside,92507,6065,Riverside,urban_area,-0.949892913,3.849608623,96.15039138,No,5,4,-1.076660284,4.529706147,1.1,0.179648402,35.15127389,10.90722443
6065030503,3812,0,Riverside,92507,6065,Riverside,urban_area,-1.0066835,2.75888618,97.24111382,No,5,4,-0.651563961,14.75683306,3.4,2.053124599,20.41813739,1.616835622
6065030601,5249,0.4,Riverside,92506,6065,Riverside,urban_area,0.746491099,91.27422045,8.725779546,Yes,1,1,0.350035696,70.06287694,55.2,84.74271782,92.85067873,96.95880919
6065030602,3285,1.1,Riverside,92506,6065,Riverside,urban_area,0.235370119,63.95483126,36.04516874,No,2,2,-0.181949515,42.06339022,54,83.65199538,89.18998527,91.63351726
6065030603,2978,4.5,Riverside,92506,6065,Riverside,urban_area,0.291415664,67.63762351,32.36237649,No,2,2,0.151842484,61.17028102,55.5,84.97369434,84.94072413,83.65199538
6065030700,5598,1.3,Riverside,92506,6065,Riverside,urban_area,-0.270776259,33.32477865,66.67522135,No,4,3,-0.248788139,37.71333248,28.7,53.83036058,55.96950269,34.35134095
6065030800,6973,0.4,Riverside,92504,6065,Riverside,urban_area,-0.315103687,30.5787245,69.4212755,No,4,3,-1.130836854,3.952264853,23,44.41165148,65.14043863,47.67098678
6065030900,3308,0,Riverside,92504,6065,Riverside,urban_area,-0.314626283,30.65571667,69.34428333,No,4,3,-0.539223177,20.05646093,12.4,22.50737842,58.27833572,37.88014885
6065031001,5622,2.5,Riverside,92504,6065,Riverside,urban_area,-0.247563226,34.63364558,65.36635442,No,4,3,-0.140094795,44.71962017,24.2,46.42627999,62.81639929,44.5528038
6065031002,4559,0,Riverside,92504,6065,Riverside,urban_area,-0.586300719,16.09136404,83.90863596,No,5,4,-0.618564539,16.2068523,7.2,10.07314256,41.3029728,16.79712563
6065031100,4584,3.6,Riverside,92506,6065,Riverside,urban_area,-0.332048696,29.42384191,70.57615809,No,4,3,-0.499234391,22.39189016,23,44.41165148,57.29910714,36.40446555
6065031200,6878,2,Riverside,92506,6065,Riverside,urban_area,0.10239516,55.85782112,44.14217888,No,3,2,-0.214089819,39.90760939,23.2,44.83510843,79.8006135,72.91158732
6065031300,2651,0,Riverside,92504,6065,Riverside,urban_area,-0.99273125,2.938534582,97.06146542,No,5,4,-2.487113441,0.218144489,6.7,8.777107661,36.62536443,12.4085718
6065031401,6702,0.3,Riverside,92504,6065,Riverside,urban_area,-0.550264344,17.82368793,82.17631207,No,5,4,-0.357780204,30.60438855,16.3,30.92518927,42.86918645,18.38829719
6065031402,6518,3.5,Riverside,92504,6065,Riverside,urban_area,-0.312935478,30.77120493,69.22879507,No,4,3,-0.46493836,24.29103041,15.6,29.56499423,67.8799037,51.77723598
6065031501,7387,14.3,Riverside,92504,6065,Riverside,urban_area,-0.382813222,26.3826511,73.6173489,No,4,3,-0.513940453,21.41665597,22.4,43.17977672,60.34613922,40.85717952
6065031502,8020,1.5,Riverside,92503,6065,Riverside,urban_area,-0.511774773,19.67150006,80.32849994,No,5,4,-0.707076685,12.42140382,12.9,23.67509303,58.05020432,37.49518799
6065031601,4390,0.7,Riverside,92503,6065,Riverside,urban_area,-0.511208894,19.70999615,80.29000385,No,5,4,-1.435452859,1.719491852,10.3,17.50288721,54.54173486,32.34954446
6065031602,5314,3.9,Riverside,92503,6065,Riverside,urban_area,-0.396822363,25.7153856,74.2846144,No,4,3,-0.383270866,29.38534582,10.4,17.77235981,53.9022735,31.45130245
6065031701,2943,0.3,Riverside,92504,6065,Riverside,urban_area,-0.287132678,32.28538432,67.71461568,No,4,3,-0.376483787,29.70614654,15.3,29.0645451,56.77543186,35.49339151
6065031702,2387,0.2,Riverside,92503,6065,Riverside,urban_area,0.154189655,58.7963557,41.2036443,No,3,2,0.172960824,62.09418709,21.1,40.75452329,79.25072046,71.74387271
6065031703,3611,0.7,Riverside,92503,6065,Riverside,urban_area,-0.053898431,46.46477608,53.53522392,No,3,3,-0.144271747,44.47581163,9.9,16.52765302,65.53846154,48.44090851
6065031704,5284,0.2,Riverside,92504,6065,Riverside,urban_area,0.067270893,53.54805595,46.45194405,No,3,2,0.221334494,64.37828821,20.4,39.54831259,73.63133074,61.37559348
6065040101,4287,1.1,Rubidoux,92509,6065,Riverside,urban_area,-0.405631502,25.29192865,74.70807135,No,4,3,-0.291086998,34.90311818,13.2,24.38085461,46.4336325,22.4560503
6065040102,4630,2.9,,92509,6065,Riverside,urban_area,-0.440361138,23.45694854,76.54305146,No,4,4,-0.693510749,12.92185294,12.4,22.50737842,54.55169259,32.37520852
6065040201,5897,0,Rubidoux,92509,6065,Riverside,urban_area,-0.136288689,41.57577313,58.42422687,No,3,3,-0.297348034,34.53098935,12.2,21.98126524,73.77370831,61.70922623
6065040202,2821,0.9,Rubidoux,92509,6065,Riverside,urban_area,-0.34531826,28.67958424,71.32041576,No,4,3,-0.288750748,35.0442705,12.5,22.76401899,58.15064643,37.68766842
6065040203,3626,0,Rubidoux,92509,6065,Riverside,urban_area,-0.757198983,8.943924034,91.05607597,No,5,4,-0.800464194,9.239060695,6,7.237264211,40.07926024,15.51392275
6065040204,3716,0.6,Rubidoux,92509,6065,Riverside,urban_area,-0.747099502,9.226228667,90.77377133,No,5,4,-0.346456825,31.37431028,3.8,2.746054151,32.69951794,8.777107661
6065040301,7857,2.5,Rubidoux,92509,6065,Riverside,urban_area,-0.822008685,6.852303349,93.14769665,No,5,4,-1.022832244,5.171307584,5.3,5.851405107,41.44720341,16.98960606
6065040302,7308,0.5,Rubidoux,92509,6065,Riverside,urban_area,0.116698269,56.61491082,43.38508918,No,3,2,-0.505607924,21.95560118,22.3,42.93596818,86.60829256,86.92416271
6065040303,3243,0.2,Glen Avon,92509,6065,Riverside,urban_area,-0.268963888,33.55575516,66.44424484,No,4,3,-0.192757913,41.21647632,10.9,18.85025022,61.41686183,42.39702297
6065040402,4224,3,Pedley,92509,6065,Riverside,urban_area,-0.377882317,26.61362761,73.38637239,No,4,3,-0.16245261,43.19260875,6.4,8.058514051,57.70808203,37.02040293
6065040403,5801,0.2,Mira Loma,92509,6065,Riverside,urban_area,-0.411576963,24.91979982,75.08020018,No,4,4,-1.164805754,3.528807905,7.8,11.58732196,62.74055595,44.34749134
6065040404,3309,0,Pedley,92509,6065,Riverside,urban_area,-0.064232424,45.83600667,54.16399333,No,3,3,0.100290722,58.75785962,14.7,27.70435006,74.11151961,62.29949955
6065040405,5353,0.8,Pedley,92509,6065,Riverside,urban_area,-0.069840299,45.43821378,54.56178622,No,3,3,-0.165243261,43.05145644,11.7,20.73655845,80.25273482,73.74566919
6065040501,6878,0.3,Glen Avon,92509,6065,Riverside,urban_area,-0.463462462,21.95560118,78.04439882,No,4,4,-0.394744176,28.71808033,9.8,16.32234056,49.56175299,26.24149878
6065040502,6202,1.1,Glen Avon,92509,6065,Riverside,urban_area,-0.553318508,17.7210317,82.2789683,No,5,4,-0.545908022,19.74849224,7,9.547029385,47.06329884,23.16181188
6065040503,3876,0,Glen Avon,91752,6065,Riverside,urban_area,-0.674869875,12.24175542,87.75824458,No,5,4,-1.331423302,2.232773001,11.1,19.41485949,50.0373413,26.76761196
6065040603,2376,0,Mira Loma,91752,6065,Riverside,urban_area,-0.509157962,19.78698832,80.21301168,No,5,4,-0.71619584,12.08777108,10,16.7842936,48.26923077,24.57333504
6065040604,5541,0.2,Mira Loma,91752,6065,Riverside,urban_area,-0.068404392,45.54087001,54.45912999,No,3,3,-0.701916012,12.62671628,13.8,25.63839343,66.59157858,49.98075196
