"Region","Cause","Sex","Age","RRadj"
"California","Ischemic Heart Disease",2,"NA",1
"California","Lung Cancer",1,"0",1
"California","Lung Cancer",1,"15",1
"California","Lung Cancer",1,"30",0.8883550000951
"California","Lung Cancer",1,"45",0.621488309038018
"California","Lung Cancer",1,"5",1
"California","Lung Cancer",1,"60",0.671519266162406
"California","Lung Cancer",1,"70",0.727661412158477
"California","Lung Cancer",1,"80",0.910019831227127
"California","Lung Cancer",1,"NA",1
"California","Lung Cancer",2,"0",1
"California","Lung Cancer",2,"15",1
"California","Lung Cancer",2,"30",0.870740189863344
"California","Lung Cancer",2,"45",0.688570542133726
"California","Lung Cancer",2,"5",1
"California","Lung Cancer",2,"60",0.764226563060073
"California","Lung Cancer",2,"70",0.860966295940719
"California","Lung Cancer",2,"80",1.03279697289407
"California","Lung Cancer",2,"NA",1
"California","Other",1,"0",0.625098809910359
"California","Other",1,"15",0.773077154245961
"California","Other",1,"30",0.61255438108807
"California","Other",1,"45",0.570853263850186
"California","Other",1,"5",0.705512712675064
"California","Other",1,"60",0.665792100213037
"California","Other",1,"70",0.774276273369156
"California","Other",1,"80",0.93457272164113
"California","Other",1,"NA",1
"California","Other",2,"0",0.6338513403202
"California","Other",2,"15",0.853036083004715
"California","Other",2,"30",0.666222346736381
"California","Other",2,"45",0.590094609617596
"California","Other",2,"5",0.706839658854483
"California","Other",2,"60",0.683018070773808
"California","Other",2,"70",0.795606625168084
"California","Other",2,"80",0.971876927583483
"California","Other",2,"NA",1
"California","Respiratory diseases",1,"0",1
"California","Respiratory diseases",1,"15",0.880540834222968
"California","Respiratory diseases",1,"30",0.583015192414749
"California","Respiratory diseases",1,"45",0.495060415369928
"California","Respiratory diseases",1,"5",1
"California","Respiratory diseases",1,"60",0.595897547213171
"California","Respiratory diseases",1,"70",0.762556745601704
"California","Respiratory diseases",1,"80",0.956236647115699
"California","Respiratory diseases",1,"NA",1
"California","Respiratory diseases",2,"0",0.63745895641094
"California","Respiratory diseases",2,"15",0.640936078670662
"California","Respiratory diseases",2,"30",0.499794369099856
"California","Respiratory diseases",2,"45",0.502811595460667
"California","Respiratory diseases",2,"5",1
"California","Respiratory diseases",2,"60",0.583898474389416
"California","Respiratory diseases",2,"70",0.71568498840037
"California","Respiratory diseases",2,"80",0.965031047542599
"California","Respiratory diseases",2,"NA",1
"California","Road Traffic Injuries",1,"0",1
"California","Road Traffic Injuries",1,"15",0.744055884352317
"California","Road Traffic Injuries",1,"30",0.50770409466469
"California","Road Traffic Injuries",1,"45",0.517828558695185
"California","Road Traffic Injuries",1,"5",0.466281802594434
"California","Road Traffic Injuries",1,"60",0.567169601514561
"California","Road Traffic Injuries",1,"70",0.562947689290312
"California","Road Traffic Injuries",1,"80",0.728743228955549
"California","Road Traffic Injuries",1,"NA",1
"California","Road Traffic Injuries",2,"0",1
"California","Road Traffic Injuries",2,"15",0.790226223797761
"California","Road Traffic Injuries",2,"30",0.450621052140031
"California","Road Traffic Injuries",2,"45",0.512727171908449
"California","Road Traffic Injuries",2,"5",0.537596360255522
"California","Road Traffic Injuries",2,"60",0.626524276900514
"California","Road Traffic Injuries",2,"70",0.761193130033126
"California","Road Traffic Injuries",2,"80",0.892448847300789
"California","Road Traffic Injuries",2,"NA",1
"California","Stroke",1,"0",1
"California","Stroke",1,"15",0.759904047148995
"California","Stroke",1,"30",0.50067376101851
"California","Stroke",1,"45",0.469622296474312
"California","Stroke",1,"5",1
"California","Stroke",1,"60",0.593701443186826
"California","Stroke",1,"70",0.685904274676593
"California","Stroke",1,"80",0.910604645308586
"California","Stroke",1,"NA",1
"California","Stroke",2,"0",1
"California","Stroke",2,"15",0.94926517712208
"California","Stroke",2,"30",0.583331427935117
"California","Stroke",2,"45",0.519345931156781
"California","Stroke",2,"5",1
"California","Stroke",2,"60",0.56690852218038
"California","Stroke",2,"70",0.72568037351566
"California","Stroke",2,"80",0.939825930733169
"California","Stroke",2,"NA",1
"Central Coast","Acute resp infections",1,"0",1
"Central Coast","Acute resp infections",2,"0",1
"Central Coast","All Causes",1,"0",0.696216779604272
"Central Coast","All Causes",1,"15",0.909433872786935
"Central Coast","All Causes",1,"30",0.770592441828483
"Central Coast","All Causes",1,"45",0.65342523071718
"Central Coast","All Causes",1,"5",1
"Central Coast","All Causes",1,"60",0.673593025361057
"Central Coast","All Causes",1,"70",0.774929106258798
"Central Coast","All Causes",1,"80",0.923682365172514
"Central Coast","All Causes",1,"NA",1
"Central Coast","All Causes",2,"0",0.560824363992172
"Central Coast","All Causes",2,"15",1.20319188486869
"Central Coast","All Causes",2,"30",0.874284046127597
"Central Coast","All Causes",2,"45",0.748269974206081
"Central Coast","All Causes",2,"5",1
"Central Coast","All Causes",2,"60",0.764577435017568
"Central Coast","All Causes",2,"70",0.846404249562084
"Central Coast","All Causes",2,"80",0.949655266733272
"Central Coast","All Causes",2,"NA",1
"Central Coast","Breast Cancer",1,"0",1
"Central Coast","Breast Cancer",1,"15",1
"Central Coast","Breast Cancer",1,"30",1
"Central Coast","Breast Cancer",1,"45",1
"Central Coast","Breast Cancer",1,"5",1
"Central Coast","Breast Cancer",1,"60",1
"Central Coast","Breast Cancer",1,"70",1
"Central Coast","Breast Cancer",1,"80",1
"Central Coast","Breast Cancer",1,"NA",1
"Central Coast","Breast Cancer",2,"0",1
"Central Coast","Breast Cancer",2,"15",1
"Central Coast","Breast Cancer",2,"30",1
"Central Coast","Breast Cancer",2,"45",1.04824209283539
"Central Coast","Breast Cancer",2,"5",1
"Central Coast","Breast Cancer",2,"60",1.14765775193738
"Central Coast","Breast Cancer",2,"70",1.15266560739564
"Central Coast","Breast Cancer",2,"80",0.940649468391989
"Central Coast","Breast Cancer",2,"NA",1
"Central Coast","Colon Cancer",1,"0",1
"Central Coast","Colon Cancer",1,"15",1
"Central Coast","Colon Cancer",1,"30",1
"Central Coast","Colon Cancer",1,"45",0.856645894336412
"Central Coast","Colon Cancer",1,"5",1
"Central Coast","Colon Cancer",1,"60",0.954692599220971
"Central Coast","Colon Cancer",1,"70",0.699641986347363
"Central Coast","Colon Cancer",1,"80",0.840624409151068
"Central Coast","Colon Cancer",1,"NA",1
"Central Coast","Colon Cancer",2,"0",1
"Central Coast","Colon Cancer",2,"15",1
"Central Coast","Colon Cancer",2,"30",1
"Central Coast","Colon Cancer",2,"45",1
"Central Coast","Colon Cancer",2,"5",1
"Central Coast","Colon Cancer",2,"60",0.911217449448821
"Central Coast","Colon Cancer",2,"70",0.689950651192973
"Central Coast","Colon Cancer",2,"80",0.864598766114588
"Central Coast","Colon Cancer",2,"NA",1
"Central Coast","Dementia",1,"0",1
"Central Coast","Dementia",1,"15",1
"Central Coast","Dementia",1,"30",1
"Central Coast","Dementia",1,"45",1
"Central Coast","Dementia",1,"5",1
"Central Coast","Dementia",1,"60",1
"Central Coast","Dementia",1,"70",0.895801200550252
"Central Coast","Dementia",1,"80",0.925030021674184
"Central Coast","Dementia",1,"NA",1
"Central Coast","Dementia",2,"0",1
"Central Coast","Dementia",2,"15",1
"Central Coast","Dementia",2,"30",1
"Central Coast","Dementia",2,"45",1
"Central Coast","Dementia",2,"5",1
"Central Coast","Dementia",2,"60",1.03798256107427
"Central Coast","Dementia",2,"70",0.813372908444502
"Central Coast","Dementia",2,"80",1.04529769242177
"Central Coast","Dementia",2,"NA",1
"Central Coast","Depression",1,"0",1
"Central Coast","Depression",1,"15",1
"Central Coast","Depression",1,"30",1
"Central Coast","Depression",1,"45",1
"Central Coast","Depression",1,"5",1
"Central Coast","Depression",1,"60",1
"Central Coast","Depression",1,"70",1
"Central Coast","Depression",1,"80",1
"Central Coast","Depression",1,"NA",1
"Central Coast","Depression",2,"0",1
"Central Coast","Depression",2,"15",1
"Central Coast","Depression",2,"30",1
"Central Coast","Depression",2,"45",1
"Central Coast","Depression",2,"5",1
"Central Coast","Depression",2,"60",1
"Central Coast","Depression",2,"70",1
"Central Coast","Depression",2,"80",1
"Central Coast","Depression",2,"NA",1
"Central Coast","Diabetes",1,"0",1
"Central Coast","Diabetes",1,"15",1
"Central Coast","Diabetes",1,"30",1
"Central Coast","Diabetes",1,"45",1
"Central Coast","Diabetes",1,"5",1
"Central Coast","Diabetes",1,"60",0.462881260228349
"Central Coast","Diabetes",1,"70",0.724048102150178
"Central Coast","Diabetes",1,"80",0.636679817275748
"Central Coast","Diabetes",1,"NA",1
"Central Coast","Diabetes",2,"0",1
"Central Coast","Diabetes",2,"15",1
"Central Coast","Diabetes",2,"30",1
"Central Coast","Diabetes",2,"45",0.984439775910364
"Central Coast","Diabetes",2,"5",1
"Central Coast","Diabetes",2,"60",1
"Central Coast","Diabetes",2,"70",1
"Central Coast","Diabetes",2,"80",0.733570909221475
"Central Coast","Diabetes",2,"NA",1
"Central Coast","Hypertensive Heart Disease",1,"0",1
"Central Coast","Hypertensive Heart Disease",1,"15",1
"Central Coast","Hypertensive Heart Disease",1,"30",1
"Central Coast","Hypertensive Heart Disease",1,"45",0.739830545108719
"Central Coast","Hypertensive Heart Disease",1,"5",1
"Central Coast","Hypertensive Heart Disease",1,"60",0.524716543083282
"Central Coast","Hypertensive Heart Disease",1,"70",0.615874335717538
"Central Coast","Hypertensive Heart Disease",1,"80",0.940991187566868
"Central Coast","Hypertensive Heart Disease",1,"NA",1
"Central Coast","Hypertensive Heart Disease",2,"0",1
"Central Coast","Hypertensive Heart Disease",2,"15",1
"Central Coast","Hypertensive Heart Disease",2,"30",1
"Central Coast","Hypertensive Heart Disease",2,"45",1
"Central Coast","Hypertensive Heart Disease",2,"5",1
"Central Coast","Hypertensive Heart Disease",2,"60",0.903429266120199
"Central Coast","Hypertensive Heart Disease",2,"70",0.722998140839558
"Central Coast","Hypertensive Heart Disease",2,"80",1.0922222933736
"Central Coast","Hypertensive Heart Disease",2,"NA",1
"Central Coast","Inflammatory Heart Disease",1,"0",1
"Central Coast","Inflammatory Heart Disease",1,"15",1
"Central Coast","Inflammatory Heart Disease",1,"30",1
"Central Coast","Inflammatory Heart Disease",1,"45",1
"Central Coast","Inflammatory Heart Disease",1,"5",1
"Central Coast","Inflammatory Heart Disease",1,"60",0.575431155694832
"Central Coast","Inflammatory Heart Disease",1,"70",0.784892480482126
"Central Coast","Inflammatory Heart Disease",1,"80",1.26432871515751
"Central Coast","Inflammatory Heart Disease",1,"NA",1
"Central Coast","Inflammatory Heart Disease",2,"0",1
"Central Coast","Inflammatory Heart Disease",2,"15",1
"Central Coast","Inflammatory Heart Disease",2,"30",1
"Central Coast","Inflammatory Heart Disease",2,"45",1
"Central Coast","Inflammatory Heart Disease",2,"5",1
"Central Coast","Inflammatory Heart Disease",2,"60",1
"Central Coast","Inflammatory Heart Disease",2,"70",1.17667947421638
"Central Coast","Inflammatory Heart Disease",2,"80",1.08615298093193
"Central Coast","Inflammatory Heart Disease",2,"NA",1
"Central Coast","Ischemic Heart Disease",1,"0",1
"Central Coast","Ischemic Heart Disease",1,"15",1
"Central Coast","Ischemic Heart Disease",1,"30",1
"Central Coast","Ischemic Heart Disease",1,"45",0.709721162458946
"Central Coast","Ischemic Heart Disease",1,"5",1
"Central Coast","Ischemic Heart Disease",1,"60",0.59256782020612
"Central Coast","Ischemic Heart Disease",1,"70",0.74366580473963
"Central Coast","Ischemic Heart Disease",1,"80",0.980301606391723
"Central Coast","Ischemic Heart Disease",1,"NA",1
"Central Coast","Ischemic Heart Disease",2,"0",1
"Central Coast","Ischemic Heart Disease",2,"15",1
"Central Coast","Ischemic Heart Disease",2,"30",1
"Central Coast","Ischemic Heart Disease",2,"45",0.605457858468063
"Central Coast","Ischemic Heart Disease",2,"5",1
"Central Coast","Ischemic Heart Disease",2,"60",0.628472532953182
"Central Coast","Ischemic Heart Disease",2,"70",0.588801542239358
"Central Coast","Ischemic Heart Disease",2,"80",0.948982896535648
"Central Coast","Ischemic Heart Disease",2,"NA",1
"Central Coast","Lung Cancer",1,"0",1
"Central Coast","Lung Cancer",1,"15",1
"Central Coast","Lung Cancer",1,"30",1
"Central Coast","Lung Cancer",1,"45",0.623015195881027
"Central Coast","Lung Cancer",1,"5",1
"Central Coast","Lung Cancer",1,"60",0.758522887052278
"Central Coast","Lung Cancer",1,"70",0.726251088262197
"Central Coast","Lung Cancer",1,"80",0.772848333109289
"Central Coast","Lung Cancer",1,"NA",1
"Central Coast","Lung Cancer",2,"0",1
"Central Coast","Lung Cancer",2,"15",1
"Central Coast","Lung Cancer",2,"30",1
"Central Coast","Lung Cancer",2,"45",0.605870014940811
"Central Coast","Lung Cancer",2,"5",1
"Central Coast","Lung Cancer",2,"60",0.856839864504135
"Central Coast","Lung Cancer",2,"70",0.787076571382194
"Central Coast","Lung Cancer",2,"80",0.992461120022317
"Central Coast","Lung Cancer",2,"NA",1
"Central Coast","Other",1,"0",0.664275767591686
"Central Coast","Other",1,"15",0.936890848523963
"Central Coast","Other",1,"30",0.830579748242935
"Central Coast","Other",1,"45",0.657137116072722
"Central Coast","Other",1,"5",1
"Central Coast","Other",1,"60",0.709302569027213
"Central Coast","Other",1,"70",0.813589023672462
"Central Coast","Other",1,"80",0.946860110926874
"Central Coast","Other",1,"NA",1
"Central Coast","Other",2,"0",0.571820920148882
"Central Coast","Other",2,"15",1.19282105635047
"Central Coast","Other",2,"30",0.844338228244543
"Central Coast","Other",2,"45",0.743526288227901
"Central Coast","Other",2,"5",1
"Central Coast","Other",2,"60",0.765432927668872
"Central Coast","Other",2,"70",0.958574006908761
"Central Coast","Other",2,"80",0.930620817094393
"Central Coast","Other",2,"NA",1
"Central Coast","Respiratory diseases",1,"0",1
"Central Coast","Respiratory diseases",1,"15",1
"Central Coast","Respiratory diseases",1,"30",1
"Central Coast","Respiratory diseases",1,"45",0.769423766913068
"Central Coast","Respiratory diseases",1,"5",1
"Central Coast","Respiratory diseases",1,"60",0.743477422402172
"Central Coast","Respiratory diseases",1,"70",0.867969567673757
"Central Coast","Respiratory diseases",1,"80",0.892656797984269
"Central Coast","Respiratory diseases",1,"NA",1
"Central Coast","Respiratory diseases",2,"0",1
"Central Coast","Respiratory diseases",2,"15",1
"Central Coast","Respiratory diseases",2,"30",1
"Central Coast","Respiratory diseases",2,"45",1
"Central Coast","Respiratory diseases",2,"5",1
"Central Coast","Respiratory diseases",2,"60",0.742723098589202
"Central Coast","Respiratory diseases",2,"70",0.849195031355271
"Central Coast","Respiratory diseases",2,"80",0.912446574277943
"Central Coast","Respiratory diseases",2,"NA",1
"Central Coast","Road Traffic Injuries",1,"0",1
"Central Coast","Road Traffic Injuries",1,"15",0.844693331191604
"Central Coast","Road Traffic Injuries",1,"30",1
"Central Coast","Road Traffic Injuries",1,"45",0.739830545108719
"Central Coast","Road Traffic Injuries",1,"5",1
"Central Coast","Road Traffic Injuries",1,"60",1
"Central Coast","Road Traffic Injuries",1,"70",1
"Central Coast","Road Traffic Injuries",1,"80",1
"Central Coast","Road Traffic Injuries",1,"NA",1
"Central Coast","Road Traffic Injuries",2,"0",1
"Central Coast","Road Traffic Injuries",2,"15",1.28596675655499
"Central Coast","Road Traffic Injuries",2,"30",1
"Central Coast","Road Traffic Injuries",2,"45",1
"Central Coast","Road Traffic Injuries",2,"5",1
"Central Coast","Road Traffic Injuries",2,"60",1
"Central Coast","Road Traffic Injuries",2,"70",1
"Central Coast","Road Traffic Injuries",2,"80",1
"Central Coast","Road Traffic Injuries",2,"NA",1
"Central Coast","Stroke",1,"0",1
"Central Coast","Stroke",1,"15",1
"Central Coast","Stroke",1,"30",1
"Central Coast","Stroke",1,"45",0.487800359412342
"Central Coast","Stroke",1,"5",1
"Central Coast","Stroke",1,"60",0.411828180056105
"Central Coast","Stroke",1,"70",0.501047715527898
"Central Coast","Stroke",1,"80",0.775737082806266
"Central Coast","Stroke",1,"NA",1
"Central Coast","Stroke",2,"0",1
"Central Coast","Stroke",2,"15",1
"Central Coast","Stroke",2,"30",1
"Central Coast","Stroke",2,"45",1
"Central Coast","Stroke",2,"5",1
"Central Coast","Stroke",2,"60",1
"Central Coast","Stroke",2,"70",0.643776004130542
"Central Coast","Stroke",2,"80",0.819575774440545
"Central Coast","Stroke",2,"NA",1
"Other","Acute resp infections",1,"0",1
"Other","Acute resp infections",2,"0",1
"Other","All Causes",1,"0",1
"Other","All Causes",1,"15",1
"Other","All Causes",1,"30",1
"Other","All Causes",1,"45",1
"Other","All Causes",1,"5",1
"Other","All Causes",1,"60",0.59613209245124
"Other","All Causes",1,"70",0.415436490954152
"Other","All Causes",1,"80",0.863354482560849
"Other","All Causes",1,"NA",1
"Other","All Causes",2,"0",1
"Other","All Causes",2,"15",1
"Other","All Causes",2,"30",1
"Other","All Causes",2,"45",0.346980422504976
"Other","All Causes",2,"5",1
"Other","All Causes",2,"60",0.706859353718948
"Other","All Causes",2,"70",1
"Other","All Causes",2,"80",0.277906170767743
"Other","All Causes",2,"NA",1
"Other","Breast Cancer",1,"0",1
"Other","Breast Cancer",1,"15",1
"Other","Breast Cancer",1,"30",1
"Other","Breast Cancer",1,"45",1
"Other","Breast Cancer",1,"5",1
"Other","Breast Cancer",1,"60",1
"Other","Breast Cancer",1,"70",1
"Other","Breast Cancer",1,"80",1
"Other","Breast Cancer",1,"NA",1
"Other","Breast Cancer",2,"0",1
"Other","Breast Cancer",2,"15",1
"Other","Breast Cancer",2,"30",1
"Other","Breast Cancer",2,"45",1
"Other","Breast Cancer",2,"5",1
"Other","Breast Cancer",2,"60",1
"Other","Breast Cancer",2,"70",1
"Other","Breast Cancer",2,"80",1
"Other","Breast Cancer",2,"NA",1
"Other","Colon Cancer",1,"0",1
"Other","Colon Cancer",1,"15",1
"Other","Colon Cancer",1,"30",1
"Other","Colon Cancer",1,"45",1
"Other","Colon Cancer",1,"5",1
"Other","Colon Cancer",1,"60",1
"Other","Colon Cancer",1,"70",1
"Other","Colon Cancer",1,"80",1
"Other","Colon Cancer",1,"NA",1
"Other","Colon Cancer",2,"0",1
"Other","Colon Cancer",2,"15",1
"Other","Colon Cancer",2,"30",1
"Other","Colon Cancer",2,"45",1
"Other","Colon Cancer",2,"5",1
"Other","Colon Cancer",2,"60",1
"Other","Colon Cancer",2,"70",1
"Other","Colon Cancer",2,"80",1
"Other","Colon Cancer",2,"NA",1
"Other","Dementia",1,"0",1
"Other","Dementia",1,"15",1
"Other","Dementia",1,"30",1
"Other","Dementia",1,"45",1
"Other","Dementia",1,"5",1
"Other","Dementia",1,"60",1
"Other","Dementia",1,"70",1
"Other","Dementia",1,"80",1
"Other","Dementia",1,"NA",1
"Other","Dementia",2,"0",1
"Other","Dementia",2,"15",1
"Other","Dementia",2,"30",1
"Other","Dementia",2,"45",1
"Other","Dementia",2,"5",1
"Other","Dementia",2,"60",1
"Other","Dementia",2,"70",1
"Other","Dementia",2,"80",1
"Other","Dementia",2,"NA",1
"Other","Depression",1,"0",1
"Other","Depression",1,"15",1
"Other","Depression",1,"30",1
"Other","Depression",1,"45",1
"Other","Depression",1,"5",1
"Other","Depression",1,"60",1
"Other","Depression",1,"70",1
"Other","Depression",1,"80",1
"Other","Depression",1,"NA",1
"Other","Depression",2,"0",1
"Other","Depression",2,"15",1
"Other","Depression",2,"30",1
"Other","Depression",2,"45",1
"Other","Depression",2,"5",1
"Other","Depression",2,"60",1
"Other","Depression",2,"70",1
"Other","Depression",2,"80",1
"Other","Depression",2,"NA",1
"Other","Diabetes",1,"0",1
"Other","Diabetes",1,"15",1
"Other","Diabetes",1,"30",1
"Other","Diabetes",1,"45",1
"Other","Diabetes",1,"5",1
"Other","Diabetes",1,"60",1
"Other","Diabetes",1,"70",1
"Other","Diabetes",1,"80",1
"Other","Diabetes",1,"NA",1
"Other","Diabetes",2,"0",1
"Other","Diabetes",2,"15",1
"Other","Diabetes",2,"30",1
"Other","Diabetes",2,"45",1
"Other","Diabetes",2,"5",1
"Other","Diabetes",2,"60",1
"Other","Diabetes",2,"70",1
"Other","Diabetes",2,"80",1
"Other","Diabetes",2,"NA",1
"Other","Hypertensive Heart Disease",1,"0",1
"Other","Hypertensive Heart Disease",1,"15",1
"Other","Hypertensive Heart Disease",1,"30",1
"Other","Hypertensive Heart Disease",1,"45",1
"Other","Hypertensive Heart Disease",1,"5",1
"Other","Hypertensive Heart Disease",1,"60",1
"Other","Hypertensive Heart Disease",1,"70",1
"Other","Hypertensive Heart Disease",1,"80",1
"Other","Hypertensive Heart Disease",1,"NA",1
"Other","Hypertensive Heart Disease",2,"0",1
"Other","Hypertensive Heart Disease",2,"15",1
"Other","Hypertensive Heart Disease",2,"30",1
"Other","Hypertensive Heart Disease",2,"45",1
"Other","Hypertensive Heart Disease",2,"5",1
"Other","Hypertensive Heart Disease",2,"60",1
"Other","Hypertensive Heart Disease",2,"70",1
