"Region","Cause","Sex","Age","RRadj"
"California","Depression",2,"70",1
"California","Depression",2,"80",0.703957837504551
"California","Depression",2,"NA",1
"California","Diabetes",1,"0",1
"California","Diabetes",1,"15",1.15889163413722
"California","Diabetes",1,"30",1.08472649298632
"California","Diabetes",1,"45",1.19518782816852
"California","Diabetes",1,"5",1
"California","Diabetes",1,"60",1.174350677462
"California","Diabetes",1,"70",1.11062379928432
"California","Diabetes",1,"80",1.04002603211395
"California","Diabetes",1,"NA",1
"California","Diabetes",2,"0",1
"California","Diabetes",2,"15",1.01686404736095
"California","Diabetes",2,"30",1.16151675567884
"California","Diabetes",2,"45",1.17607865076798
"California","Diabetes",2,"5",1
"California","Diabetes",2,"60",1.1439973925342
"California","Diabetes",2,"70",1.12558446421389
"California","Diabetes",2,"80",0.991149348629289
"California","Diabetes",2,"NA",1
"California","Hypertensive Heart Disease",1,"0",1
"California","Hypertensive Heart Disease",1,"15",1.22702356111617
"California","Hypertensive Heart Disease",1,"30",1.07565124433804
"California","Hypertensive Heart Disease",1,"45",1.11471992231136
"California","Hypertensive Heart Disease",1,"5",1
"California","Hypertensive Heart Disease",1,"60",1.07446128427115
"California","Hypertensive Heart Disease",1,"70",1.07732772127366
"California","Hypertensive Heart Disease",1,"80",1.00521050279666
"California","Hypertensive Heart Disease",1,"NA",1
"California","Hypertensive Heart Disease",2,"0",1
"California","Hypertensive Heart Disease",2,"15",1
"California","Hypertensive Heart Disease",2,"30",0.959147230188519
"California","Hypertensive Heart Disease",2,"45",1.19909210494362
"California","Hypertensive Heart Disease",2,"5",1
"California","Hypertensive Heart Disease",2,"60",1.20249384366996
"California","Hypertensive Heart Disease",2,"70",1.03695705909778
"California","Hypertensive Heart Disease",2,"80",0.966672760863842
"California","Hypertensive Heart Disease",2,"NA",1
"California","Inflammatory Heart Disease",1,"0",1.17739293279537
"California","Inflammatory Heart Disease",1,"15",0.933754385156286
"California","Inflammatory Heart Disease",1,"30",1.05429249542232
"California","Inflammatory Heart Disease",1,"45",1.13359585127689
"California","Inflammatory Heart Disease",1,"5",1.30995668764577
"California","Inflammatory Heart Disease",1,"60",1.13321738206348
"California","Inflammatory Heart Disease",1,"70",1.12603478024519
"California","Inflammatory Heart Disease",1,"80",0.952431717675583
"California","Inflammatory Heart Disease",1,"NA",1
"California","Inflammatory Heart Disease",2,"0",1
"California","Inflammatory Heart Disease",2,"15",0.962827793636452
"California","Inflammatory Heart Disease",2,"30",1.02178541664981
"California","Inflammatory Heart Disease",2,"45",1.10313099602718
"California","Inflammatory Heart Disease",2,"5",1
"California","Inflammatory Heart Disease",2,"60",1.13524028414636
"California","Inflammatory Heart Disease",2,"70",1.11074460301265
"California","Inflammatory Heart Disease",2,"80",0.981465682475332
"California","Inflammatory Heart Disease",2,"NA",1
"California","Ischemic Heart Disease",1,"0",1
"California","Ischemic Heart Disease",1,"15",1.15641889238586
"California","Ischemic Heart Disease",1,"30",1.14690498172139
"California","Ischemic Heart Disease",1,"45",1.15446455566528
"California","Ischemic Heart Disease",1,"5",1
"California","Ischemic Heart Disease",1,"60",1.15197791023759
"California","Ischemic Heart Disease",1,"70",1.1415450896862
"California","Ischemic Heart Disease",1,"80",1.01977000108382
"California","Ischemic Heart Disease",1,"NA",1
"California","Ischemic Heart Disease",2,"0",1
"California","Ischemic Heart Disease",2,"15",1
"California","Ischemic Heart Disease",2,"30",1.20566797738593
"California","Ischemic Heart Disease",2,"45",1.23333256914426
"California","Ischemic Heart Disease",2,"5",1
"California","Ischemic Heart Disease",2,"60",1.15503016989394
"California","Ischemic Heart Disease",2,"70",1.09901274242014
"California","Ischemic Heart Disease",2,"80",1.00951273668669
"California","Ischemic Heart Disease",2,"NA",1
"California","Lung Cancer",1,"0",1
"California","Lung Cancer",1,"15",1
"California","Lung Cancer",1,"30",0.869427695287607
"California","Lung Cancer",1,"45",1.10132582235234
"California","Lung Cancer",1,"5",1
"California","Lung Cancer",1,"60",1.0863717593586
"California","Lung Cancer",1,"70",1.11708775521802
"California","Lung Cancer",1,"80",1.00763742597049
"California","Lung Cancer",1,"NA",1
"California","Lung Cancer",2,"0",1
"California","Lung Cancer",2,"15",1
"California","Lung Cancer",2,"30",0.918271207773522
"California","Lung Cancer",2,"45",1.16143972550394
"California","Lung Cancer",2,"5",1
"California","Lung Cancer",2,"60",1.08996936469222
"California","Lung Cancer",2,"70",1.0378596239844
"California","Lung Cancer",2,"80",0.96984407419569
"California","Lung Cancer",2,"NA",1
"California","Other",1,"0",1.03928065393063
"California","Other",1,"15",0.997989552320997
"California","Other",1,"30",1.04509045647288
"California","Other",1,"45",1.10065205979833
"California","Other",1,"5",1.05622086955683
"California","Other",1,"60",1.0982781770182
"California","Other",1,"70",1.07647439775462
"California","Other",1,"80",1.00548427683217
"California","Other",1,"NA",1
"California","Other",2,"0",1.02328726498064
"California","Other",2,"15",0.983005888381675
"California","Other",2,"30",1.05060012831604
"California","Other",2,"45",1.12155577267632
"California","Other",2,"5",1.13271444320724
"California","Other",2,"60",1.09424528270548
"California","Other",2,"70",1.0542129576355
"California","Other",2,"80",0.981261657653334
"California","Other",2,"NA",1
"California","Respiratory diseases",1,"0",1.2828788154621
"California","Respiratory diseases",1,"15",1.0758512063265
"California","Respiratory diseases",1,"30",1.0596735724311
"California","Respiratory diseases",1,"45",1.12422525216379
"California","Respiratory diseases",1,"5",0.906893091447073
"California","Respiratory diseases",1,"60",1.08806424038919
"California","Respiratory diseases",1,"70",1.10162763137403
"California","Respiratory diseases",1,"80",0.964161266392411
"California","Respiratory diseases",1,"NA",1
"California","Respiratory diseases",2,"0",0.905672943191257
"California","Respiratory diseases",2,"15",1.13027610557323
"California","Respiratory diseases",2,"30",1.11815535904701
"California","Respiratory diseases",2,"45",1.038123304299
"California","Respiratory diseases",2,"5",0.962564204957225
"California","Respiratory diseases",2,"60",1.08793721856206
"California","Respiratory diseases",2,"70",1.05025634951138
"California","Respiratory diseases",2,"80",0.970015417937468
"California","Respiratory diseases",2,"NA",1
"California","Road Traffic Injuries",1,"0",1.22178934805915
"California","Road Traffic Injuries",1,"15",1.05871444005961
"California","Road Traffic Injuries",1,"30",1.17378382806721
"California","Road Traffic Injuries",1,"45",1.11614764225023
"California","Road Traffic Injuries",1,"5",1.15185846672301
"California","Road Traffic Injuries",1,"60",1.06684030230881
"California","Road Traffic Injuries",1,"70",1.15552055100956
"California","Road Traffic Injuries",1,"80",1.04783868650131
"California","Road Traffic Injuries",1,"NA",1
"California","Road Traffic Injuries",2,"0",1.18024347348001
"California","Road Traffic Injuries",2,"15",1.00650592911454
"California","Road Traffic Injuries",2,"30",0.994684298072002
"California","Road Traffic Injuries",2,"45",1.27653757878573
"California","Road Traffic Injuries",2,"5",1.41759455639155
"California","Road Traffic Injuries",2,"60",1.15342837948649
"California","Road Traffic Injuries",2,"70",0.719126753412607
"California","Road Traffic Injuries",2,"80",1.0302959078709
"California","Road Traffic Injuries",2,"NA",1
"California","Stroke",1,"0",1
"California","Stroke",1,"15",1.12643595341295
"California","Stroke",1,"30",1.14706043271323
"California","Stroke",1,"45",1.17993675902519
"California","Stroke",1,"5",1
"California","Stroke",1,"60",1.12299010750129
"California","Stroke",1,"70",1.11293410995008
"California","Stroke",1,"80",1.00421739583403
"California","Stroke",1,"NA",1
"California","Stroke",2,"0",1
"California","Stroke",2,"15",0.970642954299086
"California","Stroke",2,"30",1.00929692822409
"California","Stroke",2,"45",1.19753067375433
"California","Stroke",2,"5",1
"California","Stroke",2,"60",1.09152310890836
"California","Stroke",2,"70",1.07156816032336
"California","Stroke",2,"80",0.964910286970349
"California","Stroke",2,"NA",1
"Central Coast","Acute resp infections",1,"0",1
"Central Coast","Acute resp infections",2,"0",1
"Central Coast","All Causes",1,"0",1.07117996227507
"Central Coast","All Causes",1,"15",1.12561511047525
"Central Coast","All Causes",1,"30",0.988677879386835
"Central Coast","All Causes",1,"45",1.1954812932983
"Central Coast","All Causes",1,"5",0.911220234615534
"Central Coast","All Causes",1,"60",1.1601098034219
"Central Coast","All Causes",1,"70",1.18715647845545
"Central Coast","All Causes",1,"80",1.00231631216468
"Central Coast","All Causes",1,"NA",1
"Central Coast","All Causes",2,"0",0.989560246526941
"Central Coast","All Causes",2,"15",0.984368065238131
"Central Coast","All Causes",2,"30",1.02872044293406
"Central Coast","All Causes",2,"45",1.08441750191791
"Central Coast","All Causes",2,"5",1.22478304005387
"Central Coast","All Causes",2,"60",1.12426860389929
"Central Coast","All Causes",2,"70",1.0305352403528
"Central Coast","All Causes",2,"80",1.00486266512109
"Central Coast","All Causes",2,"NA",1
"Central Coast","Breast Cancer",1,"0",1
"Central Coast","Breast Cancer",1,"15",1
"Central Coast","Breast Cancer",1,"30",1
"Central Coast","Breast Cancer",1,"45",1
"Central Coast","Breast Cancer",1,"5",1
"Central Coast","Breast Cancer",1,"60",1
"Central Coast","Breast Cancer",1,"70",1
"Central Coast","Breast Cancer",1,"80",1
"Central Coast","Breast Cancer",1,"NA",1
"Central Coast","Breast Cancer",2,"0",1
"Central Coast","Breast Cancer",2,"15",1
"Central Coast","Breast Cancer",2,"30",1.37085827525714
"Central Coast","Breast Cancer",2,"45",1.08590447888693
"Central Coast","Breast Cancer",2,"5",1
"Central Coast","Breast Cancer",2,"60",0.982172763664972
"Central Coast","Breast Cancer",2,"70",0.960451360719817
"Central Coast","Breast Cancer",2,"80",1.12675154167496
"Central Coast","Breast Cancer",2,"NA",1
"Central Coast","Colon Cancer",1,"0",1
"Central Coast","Colon Cancer",1,"15",1
"Central Coast","Colon Cancer",1,"30",1
"Central Coast","Colon Cancer",1,"45",1.16388946977386
"Central Coast","Colon Cancer",1,"5",1
"Central Coast","Colon Cancer",1,"60",1.15961069485503
"Central Coast","Colon Cancer",1,"70",1.37640514005235
"Central Coast","Colon Cancer",1,"80",0.887795725987279
"Central Coast","Colon Cancer",1,"NA",1
"Central Coast","Colon Cancer",2,"0",1
"Central Coast","Colon Cancer",2,"15",1
"Central Coast","Colon Cancer",2,"30",1
"Central Coast","Colon Cancer",2,"45",1.32242917808956
"Central Coast","Colon Cancer",2,"5",1
"Central Coast","Colon Cancer",2,"60",1.09837512987742
"Central Coast","Colon Cancer",2,"70",1.12088242319636
"Central Coast","Colon Cancer",2,"80",1.17310135026952
"Central Coast","Colon Cancer",2,"NA",1
"Central Coast","Dementia",1,"0",1
"Central Coast","Dementia",1,"15",1
"Central Coast","Dementia",1,"30",1
"Central Coast","Dementia",1,"45",1
"Central Coast","Dementia",1,"5",1
"Central Coast","Dementia",1,"60",1.05908278357945
"Central Coast","Dementia",1,"70",0.90199902060233
"Central Coast","Dementia",1,"80",0.913705511788697
"Central Coast","Dementia",1,"NA",1
"Central Coast","Dementia",2,"0",1
"Central Coast","Dementia",2,"15",1
"Central Coast","Dementia",2,"30",1
"Central Coast","Dementia",2,"45",1
"Central Coast","Dementia",2,"5",1
"Central Coast","Dementia",2,"60",1.0542323941613
"Central Coast","Dementia",2,"70",0.980556897097274
"Central Coast","Dementia",2,"80",0.932283357816413
"Central Coast","Dementia",2,"NA",1
"Central Coast","Depression",1,"0",1
"Central Coast","Depression",1,"15",1
"Central Coast","Depression",1,"30",1
"Central Coast","Depression",1,"45",1
"Central Coast","Depression",1,"5",1
"Central Coast","Depression",1,"60",1
"Central Coast","Depression",1,"70",1
"Central Coast","Depression",1,"80",1
"Central Coast","Depression",1,"NA",1
"Central Coast","Depression",2,"0",1
"Central Coast","Depression",2,"15",1
"Central Coast","Depression",2,"30",1
"Central Coast","Depression",2,"45",1
"Central Coast","Depression",2,"5",1
"Central Coast","Depression",2,"60",1
"Central Coast","Depression",2,"70",1
"Central Coast","Depression",2,"80",1
"Central Coast","Depression",2,"NA",1
"Central Coast","Diabetes",1,"0",1
"Central Coast","Diabetes",1,"15",1
"Central Coast","Diabetes",1,"30",1
"Central Coast","Diabetes",1,"45",1.55863029596825
"Central Coast","Diabetes",1,"5",1
"Central Coast","Diabetes",1,"60",1.30853616648865
"Central Coast","Diabetes",1,"70",1.33252125524198
"Central Coast","Diabetes",1,"80",1.18044760117931
"Central Coast","Diabetes",1,"NA",1
"Central Coast","Diabetes",2,"0",1
"Central Coast","Diabetes",2,"15",1
"Central Coast","Diabetes",2,"30",1
"Central Coast","Diabetes",2,"45",0.981635104184124
"Central Coast","Diabetes",2,"5",1
"Central Coast","Diabetes",2,"60",1.1671858649643
"Central Coast","Diabetes",2,"70",1.12931011058881
"Central Coast","Diabetes",2,"80",1.00126091383755
"Central Coast","Diabetes",2,"NA",1
"Central Coast","Hypertensive Heart Disease",1,"0",1
"Central Coast","Hypertensive Heart Disease",1,"15",1
"Central Coast","Hypertensive Heart Disease",1,"30",1
"Central Coast","Hypertensive Heart Disease",1,"45",1.13202106762529
"Central Coast","Hypertensive Heart Disease",1,"5",1
"Central Coast","Hypertensive Heart Disease",1,"60",1.00322553753362
"Central Coast","Hypertensive Heart Disease",1,"70",0.874251052416923
"Central Coast","Hypertensive Heart Disease",1,"80",0.99379454774246
"Central Coast","Hypertensive Heart Disease",1,"NA",1
"Central Coast","Hypertensive Heart Disease",2,"0",1
"Central Coast","Hypertensive Heart Disease",2,"15",1
"Central Coast","Hypertensive Heart Disease",2,"30",1
"Central Coast","Hypertensive Heart Disease",2,"45",1.31745763982606
"Central Coast","Hypertensive Heart Disease",2,"5",1
"Central Coast","Hypertensive Heart Disease",2,"60",1.32720328193521
"Central Coast","Hypertensive Heart Disease",2,"70",1.26895598447882
"Central Coast","Hypertensive Heart Disease",2,"80",0.861906892372268
"Central Coast","Hypertensive Heart Disease",2,"NA",1
"Central Coast","Inflammatory Heart Disease",1,"0",1
"Central Coast","Inflammatory Heart Disease",1,"15",1
"Central Coast","Inflammatory Heart Disease",1,"30",1.3419727448741
"Central Coast","Inflammatory Heart Disease",1,"45",1.63947878759525
"Central Coast","Inflammatory Heart Disease",1,"5",1
"Central Coast","Inflammatory Heart Disease",1,"60",1.23449749119597
"Central Coast","Inflammatory Heart Disease",1,"70",1.3407264353851
"Central Coast","Inflammatory Heart Disease",1,"80",0.801165622130853
"Central Coast","Inflammatory Heart Disease",1,"NA",1
"Central Coast","Inflammatory Heart Disease",2,"0",1
"Central Coast","Inflammatory Heart Disease",2,"15",1
"Central Coast","Inflammatory Heart Disease",2,"30",1
"Central Coast","Inflammatory Heart Disease",2,"45",1
"Central Coast","Inflammatory Heart Disease",2,"5",1
"Central Coast","Inflammatory Heart Disease",2,"60",1.08142489639165
"Central Coast","Inflammatory Heart Disease",2,"70",1.14436757872999
"Central Coast","Inflammatory Heart Disease",2,"80",1.10795586187529
"Central Coast","Inflammatory Heart Disease",2,"NA",1
"Central Coast","Ischemic Heart Disease",1,"0",1
"Central Coast","Ischemic Heart Disease",1,"15",1
"Central Coast","Ischemic Heart Disease",1,"30",1.04375657934652
"Central Coast","Ischemic Heart Disease",1,"45",1.17640804837317
"Central Coast","Ischemic Heart Disease",1,"5",1
"Central Coast","Ischemic Heart Disease",1,"60",1.14374300609128
"Central Coast","Ischemic Heart Disease",1,"70",1.1794971319911
"Central Coast","Ischemic Heart Disease",1,"80",1.03335374629934
"Central Coast","Ischemic Heart Disease",1,"NA",1
"Central Coast","Ischemic Heart Disease",2,"0",1
"Central Coast","Ischemic Heart Disease",2,"15",1
"Central Coast","Ischemic Heart Disease",2,"30",1
"Central Coast","Ischemic Heart Disease",2,"45",1.19198548365215
"Central Coast","Ischemic Heart Disease",2,"5",1
"Central Coast","Ischemic Heart Disease",2,"60",1.24812675789076
"Central Coast","Ischemic Heart Disease",2,"70",1.15930094685903
"Central Coast","Ischemic Heart Disease",2,"80",1.03313173143214
"Central Coast","Ischemic Heart Disease",2,"NA",1
"Central Coast","Lung Cancer",1,"0",1
"Central Coast","Lung Cancer",1,"15",1
"Central Coast","Lung Cancer",1,"30",1
"Central Coast","Lung Cancer",1,"45",1.04750052279648
"Central Coast","Lung Cancer",1,"5",1
"Central Coast","Lung Cancer",1,"60",1.15734139799622
"Central Coast","Lung Cancer",1,"70",1.28313927451859
"Central Coast","Lung Cancer",1,"80",1.08828856185405
"Central Coast","Lung Cancer",1,"NA",1
"Central Coast","Lung Cancer",2,"0",1
"Central Coast","Lung Cancer",2,"15",1
"Central Coast","Lung Cancer",2,"30",1
"Central Coast","Lung Cancer",2,"45",1.15190101606031
"Central Coast","Lung Cancer",2,"5",1
"Central Coast","Lung Cancer",2,"60",1.20618773604874
"Central Coast","Lung Cancer",2,"70",1.05251198712625
"Central Coast","Lung Cancer",2,"80",1.0245547887561
"Central Coast","Lung Cancer",2,"NA",1
"Central Coast","Other",1,"0",1.08339577244607
"Central Coast","Other",1,"15",1.10614549422609
"Central Coast","Other",1,"30",0.980364583708243
"Central Coast","Other",1,"45",1.1913822389183
"Central Coast","Other",1,"5",1.06309027371812
"Central Coast","Other",1,"60",1.18002017460903
"Central Coast","Other",1,"70",1.15157199203628
"Central Coast","Other",1,"80",1.01613542308708
"Central Coast","Other",1,"NA",1
"Central Coast","Other",2,"0",1.03603754036747
"Central Coast","Other",2,"15",1.10469315429365
"Central Coast","Other",2,"30",0.98795529717677
"Central Coast","Other",2,"45",1.0470246683822
"Central Coast","Other",2,"5",1.5119331307842
"Central Coast","Other",2,"60",1.07602317363245
"Central Coast","Other",2,"70",0.98252549155039
"Central Coast","Other",2,"80",1.03472734274481
"Central Coast","Other",2,"NA",1
"Central Coast","Respiratory diseases",1,"0",1
"Central Coast","Respiratory diseases",1,"15",1
"Central Coast","Respiratory diseases",1,"30",1
"Central Coast","Respiratory diseases",1,"45",1.06146719643376
"Central Coast","Respiratory diseases",1,"5",1
"Central Coast","Respiratory diseases",1,"60",0.996884036032141
"Central Coast","Respiratory diseases",1,"70",1.36714633770373
"Central Coast","Respiratory diseases",1,"80",0.893129582270032
"Central Coast","Respiratory diseases",1,"NA",1
"Central Coast","Respiratory diseases",2,"0",1
"Central Coast","Respiratory diseases",2,"15",1
"Central Coast","Respiratory diseases",2,"30",1
"Central Coast","Respiratory diseases",2,"45",1.00656551952848
"Central Coast","Respiratory diseases",2,"5",1
"Central Coast","Respiratory diseases",2,"60",1.15704901502044
"Central Coast","Respiratory diseases",2,"70",0.796758514983643
"Central Coast","Respiratory diseases",2,"80",1.10993435448578
"Central Coast","Respiratory diseases",2,"NA",1
"Central Coast","Road Traffic Injuries",1,"0",1
"Central Coast","Road Traffic Injuries",1,"15",1.13182042454582
"Central Coast","Road Traffic Injuries",1,"30",0.953987427478525
"Central Coast","Road Traffic Injuries",1,"45",1.14255149616134
"Central Coast","Road Traffic Injuries",1,"5",1
"Central Coast","Road Traffic Injuries",1,"60",0.960563454874381
"Central Coast","Road Traffic Injuries",1,"70",1.31720491897483
"Central Coast","Road Traffic Injuries",1,"80",1
"Central Coast","Road Traffic Injuries",1,"NA",1
"Central Coast","Road Traffic Injuries",2,"0",1
"Central Coast","Road Traffic Injuries",2,"15",0.707768774179483
"Central Coast","Road Traffic Injuries",2,"30",1
"Central Coast","Road Traffic Injuries",2,"45",1.28367667470232
"Central Coast","Road Traffic Injuries",2,"5",1
"Central Coast","Road Traffic Injuries",2,"60",1
"Central Coast","Road Traffic Injuries",2,"70",1
"Central Coast","Road Traffic Injuries",2,"80",1
"Central Coast","Road Traffic Injuries",2,"NA",1
"Central Coast","Stroke",1,"0",1
"Central Coast","Stroke",1,"15",1
"Central Coast","Stroke",1,"30",1
"Central Coast","Stroke",1,"45",1.0935445018205
"Central Coast","Stroke",1,"5",1
"Central Coast","Stroke",1,"60",1.10439113795718
"Central Coast","Stroke",1,"70",1.39797691872329
"Central Coast","Stroke",1,"80",1.05559436991216
"Central Coast","Stroke",1,"NA",1
"Central Coast","Stroke",2,"0",1
"Central Coast","Stroke",2,"15",1
"Central Coast","Stroke",2,"30",1
"Central Coast","Stroke",2,"45",1.23443976115209
"Central Coast","Stroke",2,"5",1
"Central Coast","Stroke",2,"60",1.35322687569865
"Central Coast","Stroke",2,"70",1.26306527971529
"Central Coast","Stroke",2,"80",0.967071516779687
"Central Coast","Stroke",2,"NA",1
"Other","Acute resp infections",1,"0",1
"Other","Acute resp infections",2,"0",1
"Other","All Causes",1,"0",0.923669018601668
"Other","All Causes",1,"15",1.02158844878233
"Other","All Causes",1,"30",0.892521093668941
"Other","All Causes",1,"45",0.864925022385896
"Other","All Causes",1,"5",1.18884574043896
"Other","All Causes",1,"60",0.862004988186427
"Other","All Causes",1,"70",0.933174055508979
"Other","All Causes",1,"80",0.965188717238161
"Other","All Causes",1,"NA",1
"Other","All Causes",2,"0",0.862837785668371
"Other","All Causes",2,"15",1.00097768435461
"Other","All Causes",2,"30",0.907204317086324
"Other","All Causes",2,"45",0.877582198523495
"Other","All Causes",2,"5",1.10630547487853
"Other","All Causes",2,"60",0.885164193041249
"Other","All Causes",2,"70",0.870525879362153
"Other","All Causes",2,"80",0.941570238719244
"Other","All Causes",2,"NA",1
"Other","Breast Cancer",1,"0",1
"Other","Breast Cancer",1,"15",1
"Other","Breast Cancer",1,"30",1
"Other","Breast Cancer",1,"45",1
"Other","Breast Cancer",1,"5",1
"Other","Breast Cancer",1,"60",1
"Other","Breast Cancer",1,"70",1
"Other","Breast Cancer",1,"80",1
"Other","Breast Cancer",1,"NA",1
"Other","Breast Cancer",2,"0",1
"Other","Breast Cancer",2,"15",1
"Other","Breast Cancer",2,"30",1
"Other","Breast Cancer",2,"45",0.818590046593288
"Other","Breast Cancer",2,"5",1
"Other","Breast Cancer",2,"60",0.982865206746464
"Other","Breast Cancer",2,"70",0.90934721829548
"Other","Breast Cancer",2,"80",0.986543642549765
"Other","Breast Cancer",2,"NA",1
"Other","Colon Cancer",1,"0",1
"Other","Colon Cancer",1,"15",1
"Other","Colon Cancer",1,"30",1
"Other","Colon Cancer",1,"45",1.0025533281226
"Other","Colon Cancer",1,"5",1
"Other","Colon Cancer",1,"60",0.722337689957852
"Other","Colon Cancer",1,"70",0.852114224861386
"Other","Colon Cancer",1,"80",0.98900331789363
"Other","Colon Cancer",1,"NA",1
"Other","Colon Cancer",2,"0",1
"Other","Colon Cancer",2,"15",1
"Other","Colon Cancer",2,"30",1
"Other","Colon Cancer",2,"45",0.936366777786812
"Other","Colon Cancer",2,"5",1
"Other","Colon Cancer",2,"60",0.819542161670666
"Other","Colon Cancer",2,"70",0.822555589731162
"Other","Colon Cancer",2,"80",0.91812471052908
"Other","Colon Cancer",2,"NA",1
"Other","Dementia",1,"0",1
"Other","Dementia",1,"15",1
"Other","Dementia",1,"30",1
"Other","Dementia",1,"45",1
"Other","Dementia",1,"5",1
"Other","Dementia",1,"60",1.11518801256651
"Other","Dementia",1,"70",0.926391438267445
"Other","Dementia",1,"80",0.970134175644344
"Other","Dementia",1,"NA",1
"Other","Dementia",2,"0",1
"Other","Dementia",2,"15",1
"Other","Dementia",2,"30",1
"Other","Dementia",2,"45",1
"Other","Dementia",2,"5",1
"Other","Dementia",2,"60",1.00354259538769
"Other","Dementia",2,"70",0.862105953544692
"Other","Dementia",2,"80",0.900600957292116
"Other","Dementia",2,"NA",1
"Other","Depression",1,"0",1
"Other","Depression",1,"15",1
"Other","Depression",1,"30",1
"Other","Depression",1,"45",1
"Other","Depression",1,"5",1
"Other","Depression",1,"60",1
"Other","Depression",1,"70",1
"Other","Depression",1,"80",1
"Other","Depression",1,"NA",1
"Other","Depression",2,"0",1
"Other","Depression",2,"15",1
"Other","Depression",2,"30",1
"Other","Depression",2,"45",1
"Other","Depression",2,"5",1
"Other","Depression",2,"60",1
"Other","Depression",2,"70",1
"Other","Depression",2,"80",1
"Other","Depression",2,"NA",1
"Other","Diabetes",1,"0",1
"Other","Diabetes",1,"15",1
"Other","Diabetes",1,"30",1.17062156794018
"Other","Diabetes",1,"45",0.788540260772524
"Other","Diabetes",1,"5",1
"Other","Diabetes",1,"60",0.729217096528879
"Other","Diabetes",1,"70",0.852114224861386
"Other","Diabetes",1,"80",0.829208021989419
"Other","Diabetes",1,"NA",1
"Other","Diabetes",2,"0",1
"Other","Diabetes",2,"15",1
"Other","Diabetes",2,"30",1
"Other","Diabetes",2,"45",0.843277682919117
"Other","Diabetes",2,"5",1
"Other","Diabetes",2,"60",0.674966518791328
"Other","Diabetes",2,"70",0.802614848161922
"Other","Diabetes",2,"80",0.971560540242412
